,trackAppearanceCount,artistAppearanceCount,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
7943,0,7,131,spotify:track:5O8uBUqc6rzlrS9YYCGeiX,Koffee,West Indies,Sony Music UK,131,-1,1,16531,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,Koffee,0
7944,0,8,134,spotify:track:16a1oNnP5DfymTm93omHB4,Koffee,Where I'm From,Sony Music UK,134,-1,1,15890,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,Koffee,0
7945,0,1,89,spotify:track:2dEmlFeRSciR2qOJRsBh7N,Koffee,x10,Sony Music UK,89,-1,1,23376,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,Koffee,0
7946,1,12,157,spotify:track:2dEmlFeRSciR2qOJRsBh7N,Koffee,x10,Sony Music UK,89,89,2,12188,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,Koffee,0
7947,0,0,177,spotify:track:4Wgd8zWnAgnznLLn8ilZjp,Kofi,On Me,Red Bull Records,177,-1,1,18460,2022-10-27,43,2022,2022-10-27,1666828800.0,2022-10-01,1,Kofi,0
7948,0,0,155,spotify:track:7HBHyA3iVmm5hdAMfU9VRm,Kryme,Dont Get Me Started (Rema & Blaqbonez Diss),Kryme,155,-1,1,138198,2024-09-19,38,2024,2024-09-19,1726704000.0,2024-09-01,1,Kryme,0
7949,0,0,188,spotify:track:45eArmaTp7V4cN4CJvRV72,Kvng Vinci,HAUSAPIANO,So Vinci,188,-1,1,122731,2024-09-19,38,2024,2024-09-19,1726704000.0,2024-09-01,1,Kvng Vinci,0
7950,1,1,63,spotify:track:45eArmaTp7V4cN4CJvRV72,Kvng Vinci,HAUSAPIANO,So Vinci,63,188,2,245169,2024-09-26,39,2024,2024-09-26,1727308800.0,2024-09-01,1,Kvng Vinci,0
7951,2,2,35,spotify:track:45eArmaTp7V4cN4CJvRV72,Kvng Vinci,HAUSAPIANO,So Vinci,35,63,3,367755,2024-10-03,40,2024,2024-10-03,1727913600.0,2024-10-01,1,Kvng Vinci,0
7952,3,3,32,spotify:track:45eArmaTp7V4cN4CJvRV72,Kvng Vinci,HAUSAPIANO,Heatwave Records,32,35,4,395045,2024-10-10,41,2024,2024-10-10,1728518400.0,2024-10-01,1,Kvng Vinci,0
7953,4,4,42,spotify:track:7BQnaquuCho6dWfkkhuxxl,Kvng Vinci,HAUSAPIANO,Heatwave Records,32,32,5,310241,2024-10-17,42,2024,2024-10-17,1729123200.0,2024-10-01,1,Kvng Vinci,0
7954,0,0,164,spotify:track:3sIksJyo81gKpR5GyT1c8m,"Kwesi Arthur, Adekunle Gold",Toxic,Ground Up Chale,164,-1,1,13111,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,Kwesi Arthur,0
7955,0,2,143,spotify:track:1UGgYVwdkPtyTe4j4VWm71,L.A.X,Faster,Rasaki Music Ltd / EMPIRE,143,-1,1,13505,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,L.A.X,0
7956,1,5,144,spotify:track:1UGgYVwdkPtyTe4j4VWm71,L.A.X,Faster,Rasaki Music Ltd / EMPIRE,143,143,2,12756,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,L.A.X,0
7957,2,6,125,spotify:track:1UGgYVwdkPtyTe4j4VWm71,L.A.X,Faster,Rasaki Music Ltd / EMPIRE,125,144,3,15981,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,L.A.X,0
7958,3,9,130,spotify:track:1UGgYVwdkPtyTe4j4VWm71,L.A.X,Faster,Rasaki Music Ltd / EMPIRE,125,125,4,16040,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,L.A.X,0
7959,4,11,126,spotify:track:1UGgYVwdkPtyTe4j4VWm71,L.A.X,Faster,Rasaki Music Ltd / EMPIRE,125,130,5,14694,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,L.A.X,0
7960,5,13,127,spotify:track:1UGgYVwdkPtyTe4j4VWm71,L.A.X,Faster,Rasaki Music Ltd / EMPIRE,125,126,6,14831,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,L.A.X,0
7961,6,15,147,spotify:track:1UGgYVwdkPtyTe4j4VWm71,L.A.X,Faster,Rasaki Music Ltd / EMPIRE,125,127,7,13853,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,L.A.X,0
7962,7,17,149,spotify:track:1UGgYVwdkPtyTe4j4VWm71,L.A.X,Faster,Rasaki Music Ltd / EMPIRE,125,147,8,13382,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,L.A.X,0
7963,8,19,165,spotify:track:1UGgYVwdkPtyTe4j4VWm71,L.A.X,Faster,Rasaki Music Ltd / EMPIRE,125,149,9,11887,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,L.A.X,0
7964,9,20,166,spotify:track:1UGgYVwdkPtyTe4j4VWm71,L.A.X,Faster,Rasaki Music Ltd / EMPIRE,125,165,10,12171,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,L.A.X,0
7965,10,21,199,spotify:track:1UGgYVwdkPtyTe4j4VWm71,L.A.X,Faster,Rasaki Music Ltd / EMPIRE,125,166,11,11513,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,L.A.X,0
7966,11,22,148,spotify:track:1UGgYVwdkPtyTe4j4VWm71,L.A.X,Faster,Rasaki Music Ltd / EMPIRE,125,199,12,15582,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,L.A.X,0
7967,12,24,154,spotify:track:1UGgYVwdkPtyTe4j4VWm71,L.A.X,Faster,Rasaki Music Ltd / EMPIRE,125,-1,13,14157,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,L.A.X,0
7968,13,26,181,spotify:track:1UGgYVwdkPtyTe4j4VWm71,L.A.X,Faster,Rasaki Music Ltd / EMPIRE,125,154,14,12405,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,1,L.A.X,0
7969,0,3,185,spotify:track:4sCCgLTynVgwC5kwEOW1J4,L.A.X,Go Low,Rasaki Music Ltd / EMPIRE,185,-1,1,10778,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,L.A.X,0
7970,1,8,195,spotify:track:4sCCgLTynVgwC5kwEOW1J4,L.A.X,Go Low,Rasaki Music Ltd / EMPIRE,185,-1,2,9459,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,L.A.X,0
7971,2,12,194,spotify:track:4sCCgLTynVgwC5kwEOW1J4,L.A.X,Go Low,Rasaki Music Ltd / EMPIRE,185,-1,3,10084,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,L.A.X,0
7972,3,14,194,spotify:track:4sCCgLTynVgwC5kwEOW1J4,L.A.X,Go Low,Rasaki Music Ltd / EMPIRE,185,194,4,10533,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,L.A.X,0
7973,4,16,189,spotify:track:4sCCgLTynVgwC5kwEOW1J4,L.A.X,Go Low,Rasaki Music Ltd / EMPIRE,185,194,5,10740,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,L.A.X,0
7974,5,18,200,spotify:track:4sCCgLTynVgwC5kwEOW1J4,L.A.X,Go Low,Rasaki Music Ltd / EMPIRE,185,189,6,9869,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,L.A.X,0
7975,0,31,191,spotify:track:63oup3T49OzdnDqxS3Xbzb,L.A.X,Para,Rasaki Music Ltd / EMPIRE,191,-1,1,14387,2022-08-18,33,2022,2022-08-18,1660780800.0,2022-08-01,1,L.A.X,0
7976,0,32,178,spotify:track:6b6Bz7pyeqLXDn92EHCyVY,L.A.X,Rora,Rasaki Music Ltd / EMPIRE,178,-1,1,28252,2023-02-02,5,2023,2023-02-02,1675296000.0,2023-02-01,1,L.A.X,0
7977,0,1,133,spotify:track:7AbLGIOzFkx6jHq5en5xiH,L.A.X,Sempe,Rasaki Music Ltd / EMPIRE,133,-1,1,14970,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,L.A.X,0
7978,1,4,139,spotify:track:7AbLGIOzFkx6jHq5en5xiH,L.A.X,Sempe,Rasaki Music Ltd / EMPIRE,133,133,2,13078,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,L.A.X,0
7979,2,7,153,spotify:track:7AbLGIOzFkx6jHq5en5xiH,L.A.X,Sempe,Rasaki Music Ltd / EMPIRE,133,139,3,12254,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,L.A.X,0
7980,3,10,186,spotify:track:7AbLGIOzFkx6jHq5en5xiH,L.A.X,Sempe,Rasaki Music Ltd / EMPIRE,133,153,4,11227,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,L.A.X,0
7981,0,23,30,spotify:track:0pq7v5FzfN7pv4qVk173a5,L.A.X,Waist Drop,Rasaki Music Ltd / EMPIRE,30,-1,1,47186,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,L.A.X,0
7982,1,25,49,spotify:track:0pq7v5FzfN7pv4qVk173a5,L.A.X,Waist Drop,Rasaki Music Ltd / EMPIRE,30,30,2,34643,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,1,L.A.X,0
7983,2,27,135,spotify:track:0pq7v5FzfN7pv4qVk173a5,L.A.X,Waist Drop,Rasaki Music Ltd / EMPIRE,30,49,3,16388,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,1,L.A.X,0
7984,3,28,161,spotify:track:0pq7v5FzfN7pv4qVk173a5,L.A.X,Waist Drop,Rasaki Music Ltd / EMPIRE,30,135,4,13975,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,L.A.X,0
7985,4,29,187,spotify:track:0pq7v5FzfN7pv4qVk173a5,L.A.X,Waist Drop,Rasaki Music Ltd / EMPIRE,30,-1,5,12744,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,1,L.A.X,0
7986,5,30,192,spotify:track:0pq7v5FzfN7pv4qVk173a5,L.A.X,Waist Drop,Rasaki Music Ltd / EMPIRE,30,-1,6,14396,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,1,L.A.X,0
7987,0,0,114,spotify:track:3j8QA7ByqMlDZdL6OAvi7b,"L.A.X, Ayra Starr",Options,Rasaki Music Ltd / EMPIRE,114,-1,1,18411,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,L.A.X,0
7988,0,34,17,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,-1,1,58207,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,LADIPOE,0
7989,1,37,23,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,17,2,60239,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,1,LADIPOE,0
7990,2,40,24,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,23,3,52457,2022-06-30,26,2022,2022-06-30,1656547200.0,2022-06-01,1,LADIPOE,0
7991,3,43,27,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,24,4,51312,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,1,LADIPOE,0
7992,4,46,50,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,27,5,46020,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,1,LADIPOE,0
7993,5,49,62,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,50,6,46577,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,1,LADIPOE,0
7994,6,52,53,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,62,7,43977,2022-07-28,30,2022,2022-07-28,1658966400.0,2022-07-01,1,LADIPOE,0
7995,7,55,53,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,53,8,40134,2022-08-04,31,2022,2022-08-04,1659571200.0,2022-08-01,1,LADIPOE,0
7996,8,58,70,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,53,9,36505,2022-08-11,32,2022,2022-08-11,1660176000.0,2022-08-01,1,LADIPOE,0
7997,9,61,56,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,70,10,36466,2022-08-18,33,2022,2022-08-18,1660780800.0,2022-08-01,1,LADIPOE,0
7998,10,63,59,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,56,11,42717,2022-08-25,34,2022,2022-08-25,1661385600.0,2022-08-01,1,LADIPOE,0
7999,11,66,65,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,59,12,36863,2022-09-01,35,2022,2022-09-01,1661990400.0,2022-09-01,1,LADIPOE,0
8000,12,68,69,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,65,13,37338,2022-09-08,36,2022,2022-09-08,1662595200.0,2022-09-01,1,LADIPOE,0
8001,13,70,65,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,69,14,34684,2022-09-15,37,2022,2022-09-15,1663200000.0,2022-09-01,1,LADIPOE,0
8002,14,72,69,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,65,15,34103,2022-09-22,38,2022,2022-09-22,1663804800.0,2022-09-01,1,LADIPOE,0
8003,15,74,63,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,69,16,38486,2022-09-29,39,2022,2022-09-29,1664409600.0,2022-09-01,1,LADIPOE,0
8004,16,76,74,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,63,17,35599,2022-10-06,40,2022,2022-10-06,1665014400.0,2022-10-01,1,LADIPOE,0
8005,17,77,81,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,74,18,32832,2022-10-13,41,2022,2022-10-13,1665619200.0,2022-10-01,1,LADIPOE,0
8006,18,79,129,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,81,19,25016,2022-10-20,42,2022,2022-10-20,1666224000.0,2022-10-01,1,LADIPOE,0
8007,19,80,103,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,129,20,29021,2022-10-27,43,2022,2022-10-27,1666828800.0,2022-10-01,1,LADIPOE,0
8008,20,81,133,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,103,21,27680,2022-11-03,44,2022,2022-11-03,1667433600.0,2022-11-01,1,LADIPOE,0
8009,21,82,139,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,133,22,27761,2022-11-10,45,2022,2022-11-10,1668038400.0,2022-11-01,1,LADIPOE,0
8010,22,83,159,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,139,23,24548,2022-11-17,46,2022,2022-11-17,1668643200.0,2022-11-01,1,LADIPOE,0
8011,23,84,175,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,-1,26,27609,2023-01-05,1,2023,2023-01-05,1672876800.0,2023-01-01,1,LADIPOE,0
8012,0,0,34,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,-1,1,41284,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,LADIPOE,0
8013,1,2,39,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,34,2,39226,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,LADIPOE,0
8014,2,4,42,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,39,3,40929,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,LADIPOE,0
8015,3,6,52,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,42,4,35713,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,LADIPOE,0
8016,4,8,52,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,52,5,32506,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,LADIPOE,0
8017,5,10,55,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,52,6,32977,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,LADIPOE,0
8018,6,12,66,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,55,7,30866,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,LADIPOE,0
8019,7,14,66,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,66,8,28247,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,LADIPOE,0
8020,8,16,60,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,66,9,26982,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,LADIPOE,0
8021,9,18,68,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,60,10,24719,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,LADIPOE,0
8022,10,20,68,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,68,11,24778,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,LADIPOE,0
8023,11,22,80,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,68,12,24883,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,LADIPOE,0
8024,12,24,77,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,80,13,24651,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,1,LADIPOE,0
8025,13,26,100,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,77,14,23803,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,1,LADIPOE,0
8026,14,28,114,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,100,15,18856,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,LADIPOE,0
8027,15,30,117,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,114,16,17907,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,1,LADIPOE,0
8028,16,32,133,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,117,17,16802,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,1,LADIPOE,0
8029,17,35,122,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,133,18,17300,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,LADIPOE,0
8030,18,38,140,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,122,19,16991,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,1,LADIPOE,0
8031,19,41,127,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,140,20,17413,2022-06-30,26,2022,2022-06-30,1656547200.0,2022-06-01,1,LADIPOE,0
8032,20,44,126,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,127,21,18141,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,1,LADIPOE,0
8033,21,48,167,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,126,22,15123,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,1,LADIPOE,0
8034,22,50,170,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,167,23,16826,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,1,LADIPOE,0
8035,23,53,168,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,170,24,16501,2022-07-28,30,2022,2022-07-28,1658966400.0,2022-07-01,1,LADIPOE,0
8036,24,56,168,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,168,25,17632,2022-08-04,31,2022,2022-08-04,1659571200.0,2022-08-01,1,LADIPOE,0
8037,25,59,174,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,168,26,16142,2022-08-11,32,2022,2022-08-11,1660176000.0,2022-08-01,1,LADIPOE,0
8038,26,62,172,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,174,27,15732,2022-08-18,33,2022,2022-08-18,1660780800.0,2022-08-01,1,LADIPOE,0
8039,27,64,153,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,172,28,18794,2022-08-25,34,2022,2022-08-25,1661385600.0,2022-08-01,1,LADIPOE,0
8040,28,67,143,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,153,29,19830,2022-09-01,35,2022,2022-09-01,1661990400.0,2022-09-01,1,LADIPOE,0
8041,29,69,156,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,143,30,18333,2022-09-08,36,2022,2022-09-08,1662595200.0,2022-09-01,1,LADIPOE,0
8042,30,71,163,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,156,31,16834,2022-09-15,37,2022,2022-09-15,1663200000.0,2022-09-01,1,LADIPOE,0
8043,31,73,175,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,163,32,16532,2022-09-22,38,2022,2022-09-22,1663804800.0,2022-09-01,1,LADIPOE,0
8044,32,75,191,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,175,33,16001,2022-09-29,39,2022,2022-09-29,1664409600.0,2022-09-01,1,LADIPOE,0
8045,33,78,195,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,-1,34,16028,2022-10-13,41,2022,2022-10-13,1665619200.0,2022-10-01,1,LADIPOE,0
8046,0,1,40,spotify:track:6858xmZthZ7jEe06VyZxbN,"LADIPOE, Fireboy DML",Running,Mavin Records,40,-1,1,39595,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,LADIPOE,0
8047,1,3,40,spotify:track:6858xmZthZ7jEe06VyZxbN,"LADIPOE, Fireboy DML",Running,Mavin Records,40,40,2,38650,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,LADIPOE,0
8048,2,5,43,spotify:track:6858xmZthZ7jEe06VyZxbN,"LADIPOE, Fireboy DML",Running,Mavin Records,40,40,3,40519,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,LADIPOE,0
8049,3,7,59,spotify:track:6858xmZthZ7jEe06VyZxbN,"LADIPOE, Fireboy DML",Running,Mavin Records,40,43,4,30417,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,LADIPOE,0
8050,4,9,57,spotify:track:6858xmZthZ7jEe06VyZxbN,"LADIPOE, Fireboy DML",Running,Mavin Records,40,59,5,28598,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,LADIPOE,0
8051,5,11,63,spotify:track:6858xmZthZ7jEe06VyZxbN,"LADIPOE, Fireboy DML",Running,Mavin Records,40,57,6,29123,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,LADIPOE,0
8052,6,13,79,spotify:track:6858xmZthZ7jEe06VyZxbN,"LADIPOE, Fireboy DML",Running,Mavin Records,40,63,7,26013,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,LADIPOE,0
8053,7,15,75,spotify:track:6858xmZthZ7jEe06VyZxbN,"LADIPOE, Fireboy DML",Running,Mavin Records,40,79,8,24872,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,LADIPOE,0
8054,8,17,75,spotify:track:6858xmZthZ7jEe06VyZxbN,"LADIPOE, Fireboy DML",Running,Mavin Records,40,75,9,22072,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,LADIPOE,0
8055,9,19,96,spotify:track:6858xmZthZ7jEe06VyZxbN,"LADIPOE, Fireboy DML",Running,Mavin Records,40,75,10,19316,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,LADIPOE,0
8056,10,21,96,spotify:track:6858xmZthZ7jEe06VyZxbN,"LADIPOE, Fireboy DML",Running,Mavin Records,40,96,11,20331,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,LADIPOE,0
8057,11,23,109,spotify:track:6858xmZthZ7jEe06VyZxbN,"LADIPOE, Fireboy DML",Running,Mavin Records,40,96,12,19889,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,LADIPOE,0
8058,12,25,105,spotify:track:6858xmZthZ7jEe06VyZxbN,"LADIPOE, Fireboy DML",Running,Mavin Records,40,109,13,18828,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,1,LADIPOE,0
8059,13,27,130,spotify:track:6858xmZthZ7jEe06VyZxbN,"LADIPOE, Fireboy DML",Running,Mavin Records,40,105,14,17831,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,1,LADIPOE,0
8060,14,29,127,spotify:track:6858xmZthZ7jEe06VyZxbN,"LADIPOE, Fireboy DML",Running,Mavin Records,40,130,15,17792,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,LADIPOE,0
8061,15,31,123,spotify:track:6858xmZthZ7jEe06VyZxbN,"LADIPOE, Fireboy DML",Running,Mavin Records,40,127,16,17511,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,1,LADIPOE,0
