,,trackAppearanceCount,artistAppearanceCount,artist_names,track_name,rank,uri,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
250,4,4,9,"Cheat Codes, Dante Klein",Let Me Hold You (Turn Me On),112,spotify:track:0lmdsH1MIoLsMymnNpd6HU,Spinnin' Records,88,96,5,139883,2017-01-26,4,2017,2017-01-26,1485388800.0,2017-01-01,1,Cheat Codes,0
250,5,5,10,"Cheat Codes, Dante Klein",Let Me Hold You (Turn Me On),132,spotify:track:0lmdsH1MIoLsMymnNpd6HU,Spinnin' Records,88,112,6,123950,2017-02-02,5,2017,2017-02-02,1485993600.0,2017-02-01,1,Cheat Codes,0
250,6,6,11,"Cheat Codes, Dante Klein",Let Me Hold You (Turn Me On),143,spotify:track:0lmdsH1MIoLsMymnNpd6HU,Spinnin' Records,88,132,7,120767,2017-02-09,6,2017,2017-02-09,1486598400.0,2017-02-01,1,Cheat Codes,0
250,7,7,12,"Cheat Codes, Dante Klein",Let Me Hold You (Turn Me On),192,spotify:track:0lmdsH1MIoLsMymnNpd6HU,Spinnin' Records,88,174,9,106469,2017-02-23,8,2017,2017-02-23,1487808000.0,2017-02-01,1,Cheat Codes,0
251,0,0,13,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),154,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,154,-1,1,137560,2017-04-06,14,2017,2017-04-06,1491436800.0,2017-04-01,2,Cheat Codes,0
251,1,1,14,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),82,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,82,154,2,195996,2017-04-13,15,2017,2017-04-13,1492041600.0,2017-04-01,2,Cheat Codes,0
251,2,2,15,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),79,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,79,82,3,237214,2017-04-20,16,2017,2017-04-20,1492646400.0,2017-04-01,2,Cheat Codes,0
251,3,3,16,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),66,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,66,79,4,280854,2017-04-27,17,2017,2017-04-27,1493251200.0,2017-04-01,2,Cheat Codes,0
251,4,4,17,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),51,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,51,66,5,342685,2017-05-04,18,2017,2017-05-04,1493856000.0,2017-05-01,2,Cheat Codes,0
251,5,5,18,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),30,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,30,51,6,554151,2017-05-11,19,2017,2017-05-11,1494460800.0,2017-05-01,2,Cheat Codes,0
251,6,6,19,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),22,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,22,30,7,640184,2017-05-18,20,2017,2017-05-18,1495065600.0,2017-05-01,2,Cheat Codes,0
251,7,7,20,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),20,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,20,22,8,730344,2017-05-25,21,2017,2017-05-25,1495670400.0,2017-05-01,2,Cheat Codes,0
251,8,8,21,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),13,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,20,9,770091,2017-06-01,22,2017,2017-06-01,1496275200.0,2017-06-01,2,Cheat Codes,0
251,9,9,22,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),15,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,13,10,774016,2017-06-08,23,2017,2017-06-08,1496880000.0,2017-06-01,2,Cheat Codes,0
251,10,10,23,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),17,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,15,11,741894,2017-06-15,24,2017,2017-06-15,1497484800.0,2017-06-01,2,Cheat Codes,0
251,11,11,24,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),19,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,17,12,732084,2017-06-22,25,2017,2017-06-22,1498089600.0,2017-06-01,2,Cheat Codes,0
251,12,12,25,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),22,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,19,13,686981,2017-06-29,26,2017,2017-06-29,1498694400.0,2017-06-01,2,Cheat Codes,0
251,13,13,26,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),21,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,22,14,665911,2017-07-06,27,2017,2017-07-06,1499299200.0,2017-07-01,2,Cheat Codes,0
251,14,14,27,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),22,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,21,15,633745,2017-07-13,28,2017,2017-07-13,1499904000.0,2017-07-01,2,Cheat Codes,0
251,15,15,28,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),23,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,22,16,626112,2017-07-20,29,2017,2017-07-20,1500508800.0,2017-07-01,2,Cheat Codes,0
251,16,16,29,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),25,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,23,17,619484,2017-07-27,30,2017,2017-07-27,1501113600.0,2017-07-01,2,Cheat Codes,0
251,17,17,30,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),30,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,25,18,650858,2017-08-03,31,2017,2017-08-03,1501718400.0,2017-08-01,2,Cheat Codes,0
251,18,18,31,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),33,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,30,19,650145,2017-08-10,32,2017,2017-08-10,1502323200.0,2017-08-01,2,Cheat Codes,0
251,19,19,32,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),32,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,33,20,631852,2017-08-17,33,2017,2017-08-17,1502928000.0,2017-08-01,2,Cheat Codes,0
251,20,20,33,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),32,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,32,21,624599,2017-08-24,34,2017,2017-08-24,1503532800.0,2017-08-01,2,Cheat Codes,0
251,21,21,34,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),40,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,32,22,589508,2017-08-31,35,2017,2017-08-31,1504137600.0,2017-08-01,2,Cheat Codes,0
251,22,22,35,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),42,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,40,23,572101,2017-09-07,36,2017,2017-09-07,1504742400.0,2017-09-01,2,Cheat Codes,0
251,23,23,36,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),45,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,42,24,549865,2017-09-14,37,2017,2017-09-14,1505347200.0,2017-09-01,2,Cheat Codes,0
251,24,24,37,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),46,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,45,25,550862,2017-09-21,38,2017,2017-09-21,1505952000.0,2017-09-01,2,Cheat Codes,0
251,25,25,38,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),49,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,46,26,470255,2017-09-28,39,2017,2017-09-28,1506556800.0,2017-09-01,2,Cheat Codes,0
251,26,26,39,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),68,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,49,27,278660,2017-10-05,40,2017,2017-10-05,1507161600.0,2017-10-01,2,Cheat Codes,0
251,27,27,40,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),82,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,68,28,248981,2017-10-12,41,2017,2017-10-12,1507766400.0,2017-10-01,2,Cheat Codes,0
251,28,28,42,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),87,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,82,29,253513,2017-10-19,42,2017,2017-10-19,1508371200.0,2017-10-01,2,Cheat Codes,0
251,29,29,44,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),84,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,87,30,263530,2017-10-26,43,2017,2017-10-26,1508976000.0,2017-10-01,2,Cheat Codes,0
251,30,30,45,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),88,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,84,31,255440,2017-11-02,44,2017,2017-11-02,1509580800.0,2017-11-01,2,Cheat Codes,0
251,31,31,48,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),89,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,88,32,254482,2017-11-09,45,2017,2017-11-09,1510185600.0,2017-11-01,2,Cheat Codes,0
251,32,32,49,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),95,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,89,33,254027,2017-11-16,46,2017,2017-11-16,1510790400.0,2017-11-01,2,Cheat Codes,0
251,33,33,51,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),97,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,95,34,244221,2017-11-23,47,2017,2017-11-23,1511395200.0,2017-11-01,2,Cheat Codes,0
251,34,34,53,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),93,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,97,35,237002,2017-11-30,48,2017,2017-11-30,1512000000.0,2017-11-01,2,Cheat Codes,0
251,35,35,55,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),98,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,93,36,241099,2017-12-07,49,2017,2017-12-07,1512604800.0,2017-12-01,2,Cheat Codes,0
251,36,36,58,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),98,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,98,37,245936,2017-12-14,50,2017,2017-12-14,1513209600.0,2017-12-01,2,Cheat Codes,0
251,37,37,59,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),117,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,98,38,234814,2017-12-21,51,2017,2017-12-21,1513814400.0,2017-12-01,2,Cheat Codes,0
251,38,38,62,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),180,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,117,39,200199,2017-12-28,52,2017,2017-12-28,1514419200.0,2017-12-01,2,Cheat Codes,0
251,39,39,63,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),107,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,180,40,238412,2018-01-04,1,2018,2018-01-04,1515024000.0,2018-01-01,2,Cheat Codes,0
251,40,40,65,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),116,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,107,41,220441,2018-01-11,2,2018,2018-01-11,1515628800.0,2018-01-01,2,Cheat Codes,0
251,41,41,68,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),129,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,116,42,209453,2018-01-18,3,2018,2018-01-18,1516233600.0,2018-01-01,2,Cheat Codes,0
251,42,42,70,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),139,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,129,43,204138,2018-01-25,4,2018,2018-01-25,1516838400.0,2018-01-01,2,Cheat Codes,0
251,43,43,72,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),160,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,139,44,188000,2018-02-01,5,2018,2018-02-01,1517443200.0,2018-02-01,2,Cheat Codes,0
251,44,44,73,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),142,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,160,45,200103,2018-02-08,6,2018,2018-02-08,1518048000.0,2018-02-01,2,Cheat Codes,0
251,45,45,75,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),152,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,142,46,196664,2018-02-15,7,2018,2018-02-15,1518652800.0,2018-02-01,2,Cheat Codes,0
251,46,46,78,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),169,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,152,47,183979,2018-02-22,8,2018,2018-02-22,1519257600.0,2018-02-01,2,Cheat Codes,0
251,47,47,79,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),169,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,169,48,180800,2018-03-01,9,2018,2018-03-01,1519862400.0,2018-03-01,2,Cheat Codes,0
251,48,48,81,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),178,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,169,49,176923,2018-03-08,10,2018,2018-03-08,1520467200.0,2018-03-01,2,Cheat Codes,0
251,49,49,84,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),195,spotify:track:1louJpMmzEicAn7lzDalPW,Parlophone UK,13,178,50,172412,2018-03-15,11,2018,2018-03-15,1521072000.0,2018-03-01,2,Cheat Codes,0
252,0,0,41,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),197,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,197,-1,1,141618,2017-10-19,42,2017,2017-10-19,1508371200.0,2017-10-01,3,Cheat Codes,0
252,1,1,43,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),103,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,103,197,2,220861,2017-10-26,43,2017,2017-10-26,1508976000.0,2017-10-01,3,Cheat Codes,0
252,2,2,46,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),84,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,84,103,3,264993,2017-11-02,44,2017,2017-11-02,1509580800.0,2017-11-01,3,Cheat Codes,0
252,3,3,47,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),53,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,53,84,4,393966,2017-11-09,45,2017,2017-11-09,1510185600.0,2017-11-01,3,Cheat Codes,0
252,4,4,50,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),45,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,45,53,5,507760,2017-11-16,46,2017,2017-11-16,1510790400.0,2017-11-01,3,Cheat Codes,0
252,5,5,52,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),33,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,33,45,6,563003,2017-11-23,47,2017,2017-11-23,1511395200.0,2017-11-01,3,Cheat Codes,0
252,6,6,54,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),32,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,32,33,7,570377,2017-11-30,48,2017,2017-11-30,1512000000.0,2017-11-01,3,Cheat Codes,0
252,7,7,56,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),36,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,32,32,8,560806,2017-12-07,49,2017,2017-12-07,1512604800.0,2017-12-01,3,Cheat Codes,0
252,8,8,57,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),40,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,32,36,9,574201,2017-12-14,50,2017,2017-12-14,1513209600.0,2017-12-01,3,Cheat Codes,0
252,9,9,60,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),41,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,32,40,10,559894,2017-12-21,51,2017,2017-12-21,1513814400.0,2017-12-01,3,Cheat Codes,0
252,10,10,61,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),53,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,32,41,11,512732,2017-12-28,52,2017,2017-12-28,1514419200.0,2017-12-01,3,Cheat Codes,0
252,11,11,64,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),42,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,32,53,12,510110,2018-01-04,1,2018,2018-01-04,1515024000.0,2018-01-01,3,Cheat Codes,0
252,12,12,66,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),38,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,32,42,13,550097,2018-01-11,2,2018,2018-01-11,1515628800.0,2018-01-01,3,Cheat Codes,0
252,13,13,67,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),39,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,32,38,14,557032,2018-01-18,3,2018,2018-01-18,1516233600.0,2018-01-01,3,Cheat Codes,0
252,14,14,69,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),40,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,32,39,15,548222,2018-01-25,4,2018,2018-01-25,1516838400.0,2018-01-01,3,Cheat Codes,0
252,15,15,71,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),43,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,32,40,16,505324,2018-02-01,5,2018,2018-02-01,1517443200.0,2018-02-01,3,Cheat Codes,0
252,16,16,74,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),47,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,32,43,17,513965,2018-02-08,6,2018,2018-02-08,1518048000.0,2018-02-01,3,Cheat Codes,0
252,17,17,76,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),44,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,32,47,18,505346,2018-02-15,7,2018,2018-02-15,1518652800.0,2018-02-01,3,Cheat Codes,0
252,18,18,77,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),49,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,32,44,19,507200,2018-02-22,8,2018,2018-02-22,1519257600.0,2018-02-01,3,Cheat Codes,0
252,19,19,80,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),52,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,32,49,20,438052,2018-03-01,9,2018,2018-03-01,1519862400.0,2018-03-01,3,Cheat Codes,0
252,20,20,82,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),61,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,32,52,21,382171,2018-03-08,10,2018,2018-03-08,1520467200.0,2018-03-01,3,Cheat Codes,0
252,21,21,83,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),61,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,32,61,22,376678,2018-03-15,11,2018,2018-03-15,1521072000.0,2018-03-01,3,Cheat Codes,0
252,22,22,85,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),100,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,32,61,23,276021,2018-03-22,12,2018,2018-03-22,1521676800.0,2018-03-01,3,Cheat Codes,0
252,23,23,86,"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),192,spotify:track:5uu28fUesZMl89lf9CLrgN,Parlophone UK,32,100,24,167215,2018-03-29,13,2018,2018-03-29,1522281600.0,2018-03-01,3,Cheat Codes,0
253,0,0,1,"Cheat Codes, Kris Kross Amsterdam",Sex,132,spotify:track:5DA77EqppDmCTWGovd4oTP,Spinnin' Records,132,-1,1,148344,2016-12-29,52,2016,2016-12-29,1482969600.0,2016-12-01,1,Cheat Codes,0
253,1,1,3,"Cheat Codes, Kris Kross Amsterdam",Sex,101,spotify:track:5DA77EqppDmCTWGovd4oTP,Spinnin' Records,101,132,2,152033,2017-01-05,1,2017,2017-01-05,1483574400.0,2017-01-01,1,Cheat Codes,0
253,2,2,5,"Cheat Codes, Kris Kross Amsterdam",Sex,120,spotify:track:5DA77EqppDmCTWGovd4oTP,Spinnin' Records,101,101,3,131218,2017-01-12,2,2017,2017-01-12,1484179200.0,2017-01-01,1,Cheat Codes,0
253,3,3,7,"Cheat Codes, Kris Kross Amsterdam",Sex,132,spotify:track:5DA77EqppDmCTWGovd4oTP,Spinnin' Records,101,120,4,121480,2017-01-19,3,2017,2017-01-19,1484784000.0,2017-01-01,1,Cheat Codes,0
253,4,4,8,"Cheat Codes, Kris Kross Amsterdam",Sex,147,spotify:track:5DA77EqppDmCTWGovd4oTP,Spinnin' Records,101,132,5,113693,2017-01-26,4,2017,2017-01-26,1485388800.0,2017-01-01,1,Cheat Codes,0
254,0,0,87,"Cheat Codes, Little Mix",Only You (with Little Mix),198,spotify:track:54l9GJGQ1UCFKe2tzt1Vxt,Syco Music,198,-1,1,172767,2018-07-12,28,2018,2018-07-12,1531353600.0,2018-07-01,1,Cheat Codes,0
254,1,1,88,"Cheat Codes, Little Mix",Only You (with Little Mix),126,spotify:track:54l9GJGQ1UCFKe2tzt1Vxt,Syco Music,126,198,2,220994,2018-07-19,29,2018,2018-07-19,1531958400.0,2018-07-01,1,Cheat Codes,0
254,2,2,89,"Cheat Codes, Little Mix",Only You (with Little Mix),126,spotify:track:54l9GJGQ1UCFKe2tzt1Vxt,Syco Music,126,126,3,221792,2018-07-26,30,2018,2018-07-26,1532563200.0,2018-07-01,1,Cheat Codes,0
254,3,3,90,"Cheat Codes, Little Mix",Only You (with Little Mix),150,spotify:track:54l9GJGQ1UCFKe2tzt1Vxt,Syco Music,126,126,4,206282,2018-08-02,31,2018,2018-08-02,1533168000.0,2018-08-01,1,Cheat Codes,0
254,4,4,91,"Cheat Codes, Little Mix",Only You (with Little Mix),190,spotify:track:54l9GJGQ1UCFKe2tzt1Vxt,Syco Music,126,150,5,190063,2018-08-09,32,2018,2018-08-09,1533772800.0,2018-08-01,1,Cheat Codes,0
254,5,5,92,"Cheat Codes, Little Mix",Only You (with Little Mix),183,spotify:track:54l9GJGQ1UCFKe2tzt1Vxt,Syco Music,126,190,6,193209,2018-08-16,33,2018,2018-08-16,1534377600.0,2018-08-01,1,Cheat Codes,0
255,0,0,0,Chet Faker,Talk Is Cheap,196,spotify:track:7bliRZuMFa2JmUzzNd62kk,Future Classic,196,-1,1,90914,2017-01-05,1,2017,2017-01-05,1483574400.0,2017-01-01,1,Chet Faker,0
255,1,1,1,Chet Faker,Talk Is Cheap,185,spotify:track:7bliRZuMFa2JmUzzNd62kk,Future Classic,185,196,2,97153,2017-01-12,2,2017,2017-01-12,1484179200.0,2017-01-01,1,Chet Faker,0
255,2,2,2,Chet Faker,Talk Is Cheap,188,spotify:track:7bliRZuMFa2JmUzzNd62kk,Future Classic,185,185,3,97505,2017-01-19,3,2017,2017-01-19,1484784000.0,2017-01-01,1,Chet Faker,0
255,3,3,3,Chet Faker,Talk Is Cheap,169,spotify:track:7bliRZuMFa2JmUzzNd62kk,Future Classic,169,188,4,102387,2017-01-26,4,2017,2017-01-26,1485388800.0,2017-01-01,1,Chet Faker,0
255,4,4,4,Chet Faker,Talk Is Cheap,168,spotify:track:7bliRZuMFa2JmUzzNd62kk,Future Classic,168,169,5,105214,2017-02-02,5,2017,2017-02-02,1485993600.0,2017-02-01,1,Chet Faker,0
255,5,5,5,Chet Faker,Talk Is Cheap,193,spotify:track:7bliRZuMFa2JmUzzNd62kk,Future Classic,168,168,6,101712,2017-02-09,6,2017,2017-02-09,1486598400.0,2017-02-01,1,Chet Faker,0
256,0,0,1,Childish Gambino,3005,160,spotify:track:7wwifjNAb172PtDpKK3CoR,Glassnote Entertainment Group LLC,160,-1,1,103366,2017-01-05,1,2017,2017-01-05,1483574400.0,2017-01-01,1,Childish Gambino,0
256,1,1,3,Childish Gambino,3005,181,spotify:track:7wwifjNAb172PtDpKK3CoR,Glassnote Entertainment Group LLC,160,160,2,99164,2017-01-12,2,2017,2017-01-12,1484179200.0,2017-01-01,1,Childish Gambino,0
256,2,2,5,Childish Gambino,3005,191,spotify:track:7wwifjNAb172PtDpKK3CoR,Glassnote Entertainment Group LLC,160,181,3,96511,2017-01-19,3,2017,2017-01-19,1484784000.0,2017-01-01,1,Childish Gambino,0
256,3,3,7,Childish Gambino,3005,185,spotify:track:7wwifjNAb172PtDpKK3CoR,Glassnote Entertainment Group LLC,160,191,4,96400,2017-01-26,4,2017,2017-01-26,1485388800.0,2017-01-01,1,Childish Gambino,0
256,4,4,11,Childish Gambino,3005,194,spotify:track:7wwifjNAb172PtDpKK3CoR,Glassnote Entertainment Group LLC,160,185,5,97668,2017-02-02,5,2017,2017-02-02,1485993600.0,2017-02-01,1,Childish Gambino,0
256,5,5,12,Childish Gambino,3005,200,spotify:track:7wwifjNAb172PtDpKK3CoR,Glassnote Entertainment Group LLC,160,194,6,97955,2017-02-09,6,2017,2017-02-09,1486598400.0,2017-02-01,1,Childish Gambino,0
256,6,6,30,Childish Gambino,3005,198,spotify:track:7wwifjNAb172PtDpKK3CoR,Glassnote Entertainment Group LLC,160,-1,7,109099,2017-06-15,24,2017,2017-06-15,1497484800.0,2017-06-01,1,Childish Gambino,0
256,7,7,35,Childish Gambino,3005,164,spotify:track:7wwifjNAb172PtDpKK3CoR,Glassnote Entertainment Group LLC,160,-1,8,120218,2017-07-13,28,2017,2017-07-13,1499904000.0,2017-07-01,1,Childish Gambino,0
256,8,8,37,Childish Gambino,3005,171,spotify:track:7wwifjNAb172PtDpKK3CoR,Glassnote Entertainment Group LLC,160,164,9,118598,2017-07-20,29,2017,2017-07-20,1500508800.0,2017-07-01,1,Childish Gambino,0
256,9,9,40,Childish Gambino,3005,190,spotify:track:7wwifjNAb172PtDpKK3CoR,Glassnote Entertainment Group LLC,160,-1,10,123261,2017-08-03,31,2017,2017-08-03,1501718400.0,2017-08-01,1,Childish Gambino,0
256,10,10,42,Childish Gambino,3005,186,spotify:track:7wwifjNAb172PtDpKK3CoR,Glassnote Entertainment Group LLC,160,190,11,126292,2017-08-10,32,2017,2017-08-10,1502323200.0,2017-08-01,1,Childish Gambino,0
