,trackAppearanceCount,artistAppearanceCount,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
1456,12,101,133,spotify:track:3qvZW1bLvAsJIUhYcuvf4F,"Burna Boy, Stormzy",Real Life (feat. Stormzy),Spaceship Entertainment Ltd.,133,154,13,15811,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,2,Burna Boy,0
1457,13,109,158,spotify:track:3qvZW1bLvAsJIUhYcuvf4F,"Burna Boy, Stormzy",Real Life (feat. Stormzy),Spaceship Entertainment Ltd.,133,133,14,15123,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,2,Burna Boy,0
1458,14,116,144,spotify:track:3qvZW1bLvAsJIUhYcuvf4F,"Burna Boy, Stormzy",Real Life (feat. Stormzy),Spaceship Entertainment Ltd.,133,158,15,15951,2022-06-30,26,2022,2022-06-30,1656547200.0,2022-06-01,2,Burna Boy,0
1459,15,124,105,spotify:track:3qvZW1bLvAsJIUhYcuvf4F,"Burna Boy, Stormzy",Real Life (feat. Stormzy),Spaceship Entertainment Ltd.,105,144,16,20518,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,2,Burna Boy,0
1460,16,154,78,spotify:track:3qvZW1bLvAsJIUhYcuvf4F,"Burna Boy, Stormzy",Real Life (feat. Stormzy),Spaceship Entertainment Ltd.,78,105,17,32459,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,2,Burna Boy,0
1461,17,186,157,spotify:track:3qvZW1bLvAsJIUhYcuvf4F,"Burna Boy, Stormzy",Real Life (feat. Stormzy),Spaceship Entertainment Ltd.,78,78,18,17715,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,2,Burna Boy,0
1462,18,212,167,spotify:track:3qvZW1bLvAsJIUhYcuvf4F,"Burna Boy, Stormzy",Real Life (feat. Stormzy),Spaceship Entertainment Ltd.,78,157,19,16631,2022-07-28,30,2022,2022-07-28,1658966400.0,2022-07-01,2,Burna Boy,0
1463,19,238,182,spotify:track:3qvZW1bLvAsJIUhYcuvf4F,"Burna Boy, Stormzy",Real Life (feat. Stormzy),Spaceship Entertainment Ltd.,78,167,20,16150,2022-08-04,31,2022,2022-08-04,1659571200.0,2022-08-01,2,Burna Boy,0
1464,20,263,192,spotify:track:3qvZW1bLvAsJIUhYcuvf4F,"Burna Boy, Stormzy",Real Life (feat. Stormzy),Spaceship Entertainment Ltd.,78,182,21,14736,2022-08-11,32,2022,2022-08-11,1660176000.0,2022-08-01,2,Burna Boy,0
1465,21,289,177,spotify:track:3qvZW1bLvAsJIUhYcuvf4F,"Burna Boy, Stormzy",Real Life (feat. Stormzy),Spaceship Entertainment Ltd.,78,192,22,15411,2022-08-18,33,2022,2022-08-18,1660780800.0,2022-08-01,2,Burna Boy,0
1466,0,134,3,spotify:track:0s5nhb6ts6uCKAVnGg46y6,"Burna Boy, Victony",Different Size (feat. Victony),Spaceship Entertainment Ltd.,3,-1,1,386744,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,2,Burna Boy,1
1467,1,165,5,spotify:track:0s5nhb6ts6uCKAVnGg46y6,"Burna Boy, Victony",Different Size (feat. Victony),Spaceship Entertainment Ltd.,3,3,2,221360,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,2,Burna Boy,1
1468,2,191,6,spotify:track:0s5nhb6ts6uCKAVnGg46y6,"Burna Boy, Victony",Different Size (feat. Victony),Spaceship Entertainment Ltd.,3,5,3,161121,2022-07-28,30,2022,2022-07-28,1658966400.0,2022-07-01,2,Burna Boy,1
1469,3,218,9,spotify:track:0s5nhb6ts6uCKAVnGg46y6,"Burna Boy, Victony",Different Size (feat. Victony),Spaceship Entertainment Ltd.,3,6,4,141260,2022-08-04,31,2022,2022-08-04,1659571200.0,2022-08-01,2,Burna Boy,1
1470,4,243,14,spotify:track:0s5nhb6ts6uCKAVnGg46y6,"Burna Boy, Victony",Different Size (feat. Victony),Spaceship Entertainment Ltd.,3,9,5,119618,2022-08-11,32,2022,2022-08-11,1660176000.0,2022-08-01,2,Burna Boy,1
1471,5,268,11,spotify:track:0s5nhb6ts6uCKAVnGg46y6,"Burna Boy, Victony",Different Size (feat. Victony),Spaceship Entertainment Ltd.,3,14,6,112485,2022-08-18,33,2022,2022-08-18,1660780800.0,2022-08-01,2,Burna Boy,1
1472,6,293,14,spotify:track:0s5nhb6ts6uCKAVnGg46y6,"Burna Boy, Victony",Different Size (feat. Victony),Spaceship Entertainment Ltd.,3,11,7,112586,2022-08-25,34,2022,2022-08-25,1661385600.0,2022-08-01,2,Burna Boy,1
1473,7,316,20,spotify:track:0s5nhb6ts6uCKAVnGg46y6,"Burna Boy, Victony",Different Size (feat. Victony),Spaceship Entertainment Ltd.,3,14,8,95945,2022-09-01,35,2022,2022-09-01,1661990400.0,2022-09-01,2,Burna Boy,1
1474,0,0,13,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,-1,1,64704,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,2,Burna Boy,0
1475,1,5,15,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,13,2,61037,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,2,Burna Boy,0
1476,2,11,15,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,15,3,60719,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,2,Burna Boy,0
1477,3,16,17,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,15,4,58398,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,2,Burna Boy,0
1478,4,20,19,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,17,5,55955,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,2,Burna Boy,0
1479,5,24,19,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,19,6,54388,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,2,Burna Boy,0
1480,6,29,34,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,19,7,50581,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,2,Burna Boy,0
1481,7,33,23,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,34,8,46682,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,2,Burna Boy,0
1482,8,37,24,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,23,9,42904,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,2,Burna Boy,0
1483,9,41,25,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,24,10,43406,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,2,Burna Boy,0
1484,10,46,30,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,25,11,41348,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,2,Burna Boy,0
1485,11,49,26,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,30,12,50706,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,2,Burna Boy,0
1486,12,56,34,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,26,13,47297,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,2,Burna Boy,0
1487,13,65,38,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,34,14,53710,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,2,Burna Boy,0
1488,14,73,33,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,38,15,46244,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,2,Burna Boy,0
1489,15,81,34,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,33,16,41165,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,2,Burna Boy,0
1490,16,89,33,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,34,17,39397,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,2,Burna Boy,0
1491,17,98,35,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,33,18,39169,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,2,Burna Boy,0
1492,18,107,54,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,35,19,35145,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,2,Burna Boy,0
1493,19,114,53,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,54,20,32099,2022-06-30,26,2022,2022-06-30,1656547200.0,2022-06-01,2,Burna Boy,0
1494,20,122,53,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,53,21,34142,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,2,Burna Boy,0
1495,21,151,45,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,53,22,49802,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,2,Burna Boy,0
1496,22,181,66,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,45,23,40644,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,2,Burna Boy,0
1497,23,207,83,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,66,24,31244,2022-07-28,30,2022,2022-07-28,1658966400.0,2022-07-01,2,Burna Boy,0
1498,24,234,83,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,83,25,28198,2022-08-04,31,2022,2022-08-04,1659571200.0,2022-08-01,2,Burna Boy,0
1499,25,258,102,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,83,26,26044,2022-08-11,32,2022,2022-08-11,1660176000.0,2022-08-01,2,Burna Boy,0
1500,26,281,102,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,102,27,25859,2022-08-18,33,2022,2022-08-18,1660780800.0,2022-08-01,2,Burna Boy,0
1501,27,305,114,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,102,28,25889,2022-08-25,34,2022,2022-08-25,1661385600.0,2022-08-01,2,Burna Boy,0
1502,28,324,112,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,114,29,24490,2022-09-01,35,2022,2022-09-01,1661990400.0,2022-09-01,2,Burna Boy,0
1503,0,0,125,spotify:track:0Dxn6EaJKcjQuLg8gzviIH,"Busiswa, Naira Marley",Where You Dey Go (feat. Naira Marley),Majesty Music Entertainment,125,-1,1,14752,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,2,Busiswa,0
1504,1,1,177,spotify:track:0Dxn6EaJKcjQuLg8gzviIH,"Busiswa, Naira Marley",Where You Dey Go (feat. Naira Marley),Majesty Music Entertainment,125,125,2,11077,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,2,Busiswa,0
1505,0,0,26,spotify:track:0vNY7uNEG8El6doRdP21D5,CKay,Emiliana,WM South Africa,26,-1,1,47705,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,CKay,0
1506,1,2,21,spotify:track:0vNY7uNEG8El6doRdP21D5,CKay,Emiliana,WM South Africa,21,26,2,52930,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,CKay,0
1507,2,4,28,spotify:track:0vNY7uNEG8El6doRdP21D5,CKay,Emiliana,WM South Africa,21,21,3,48902,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,CKay,0
1508,3,6,27,spotify:track:0vNY7uNEG8El6doRdP21D5,CKay,Emiliana,WM South Africa,21,28,4,47115,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,CKay,0
1509,4,7,29,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,27,5,44790,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,CKay,0
1510,5,9,40,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,29,6,41237,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,CKay,0
1511,6,11,54,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,40,7,36702,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,CKay,0
1512,7,12,41,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,54,8,38087,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,CKay,0
1513,8,13,33,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,41,9,38329,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,CKay,0
1514,9,15,35,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,33,10,37923,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,CKay,0
1515,10,16,45,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,35,11,35059,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,CKay,0
1516,11,17,49,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,45,12,36132,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,CKay,0
1517,12,18,57,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,49,13,34071,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,1,CKay,0
1518,13,19,58,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,57,14,41323,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,1,CKay,0
1519,14,20,41,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,58,15,39802,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,CKay,0
1520,15,22,40,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,41,16,37824,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,1,CKay,0
1521,16,23,48,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,40,17,34631,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,1,CKay,0
1522,17,24,43,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,48,18,35954,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,CKay,0
1523,18,26,56,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,43,19,34443,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,1,CKay,0
1524,19,29,56,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,56,20,31203,2022-06-30,26,2022,2022-06-30,1656547200.0,2022-06-01,1,CKay,0
1525,20,31,66,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,56,21,29259,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,1,CKay,0
1526,21,33,77,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,66,22,32527,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,1,CKay,0
1527,22,35,85,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,77,23,32817,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,1,CKay,0
1528,23,37,81,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,85,24,31837,2022-07-28,30,2022,2022-07-28,1658966400.0,2022-07-01,1,CKay,0
1529,24,39,74,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,81,25,31753,2022-08-04,31,2022,2022-08-04,1659571200.0,2022-08-01,1,CKay,0
1530,25,41,73,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,74,26,34498,2022-08-11,32,2022,2022-08-11,1660176000.0,2022-08-01,1,CKay,0
1531,26,43,86,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,Emiliana,WM South Africa,21,73,27,29636,2022-08-18,33,2022,2022-08-18,1660780800.0,2022-08-01,1,CKay,0
1532,0,45,106,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,emiliana,WM South Africa,21,86,28,27582,2022-08-25,34,2022,2022-08-25,1661385600.0,2022-08-01,1,CKay,0
1533,1,48,107,spotify:track:6lZ5p6VTbZ2ZvnsdTlLv7I,CKay,emiliana,WM South Africa,21,106,29,25909,2022-09-01,35,2022,2022-09-01,1661990400.0,2022-09-01,1,CKay,0
1534,0,1,140,spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),Chocolate City Music,140,-1,1,13832,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,CKay,0
1535,1,3,141,spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),Chocolate City Music,140,140,2,13008,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,CKay,0
1536,2,5,165,spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),Chocolate City Music,140,141,3,11030,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,CKay,0
1537,3,8,198,spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),Chocolate City Music,140,-1,4,9864,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,CKay,0
1538,4,10,185,spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),Chocolate City Music,140,198,5,10786,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,CKay,0
1539,5,14,200,spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),Chocolate City Music,140,-1,6,10091,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,CKay,0
1540,0,46,37,spotify:track:1U2fUzMkgprQoocKlYu3Oj,CKay,you,WM South Africa,37,-1,1,60328,2022-09-01,35,2022,2022-09-01,1661990400.0,2022-09-01,1,CKay,0
1541,0,25,8,spotify:track:3AZY6NZ1R8GI9003EEFPeu,"CKay, Focalistic, Davido, Abidoza","WATAWI (feat. Davido, Focalistic & Abidoza)",WM South Africa,8,-1,1,131541,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,3,CKay,1
1542,1,28,10,spotify:track:3AZY6NZ1R8GI9003EEFPeu,"CKay, Focalistic, Davido, Abidoza","WATAWI (feat. Davido, Focalistic & Abidoza)",WM South Africa,8,8,2,93291,2022-06-30,26,2022,2022-06-30,1656547200.0,2022-06-01,3,CKay,1
1543,2,30,9,spotify:track:3AZY6NZ1R8GI9003EEFPeu,"CKay, Focalistic, Davido, Abidoza","WATAWI (feat. Davido, Focalistic & Abidoza)",WM South Africa,8,10,3,91805,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,3,CKay,1
1544,3,32,33,spotify:track:3AZY6NZ1R8GI9003EEFPeu,"CKay, Focalistic, Davido, Abidoza","WATAWI (feat. Davido, Focalistic & Abidoza)",WM South Africa,8,9,4,73338,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,3,CKay,1
1545,4,34,49,spotify:track:3AZY6NZ1R8GI9003EEFPeu,"CKay, Focalistic, Davido, Abidoza","WATAWI (feat. Davido, Focalistic & Abidoza)",WM South Africa,8,33,5,66122,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,3,CKay,1
1546,5,36,40,spotify:track:3AZY6NZ1R8GI9003EEFPeu,"CKay, Focalistic, Davido, Abidoza","WATAWI (feat. Davido, Focalistic & Abidoza)",WM South Africa,8,49,6,58404,2022-07-28,30,2022,2022-07-28,1658966400.0,2022-07-01,3,CKay,1
1547,6,38,42,spotify:track:3AZY6NZ1R8GI9003EEFPeu,"CKay, Focalistic, Davido, Abidoza","WATAWI (feat. Davido, Focalistic & Abidoza)",WM South Africa,8,40,7,52112,2022-08-04,31,2022,2022-08-04,1659571200.0,2022-08-01,3,CKay,1
1548,7,40,55,spotify:track:3AZY6NZ1R8GI9003EEFPeu,"CKay, Focalistic, Davido, Abidoza","WATAWI (feat. Davido, Focalistic & Abidoza)",WM South Africa,8,42,8,46858,2022-08-11,32,2022,2022-08-11,1660176000.0,2022-08-01,3,CKay,1
1549,8,42,53,spotify:track:3AZY6NZ1R8GI9003EEFPeu,"CKay, Focalistic, Davido, Abidoza","WATAWI (feat. Davido, Focalistic & Abidoza)",WM South Africa,8,55,9,37949,2022-08-18,33,2022,2022-08-18,1660780800.0,2022-08-01,3,CKay,1
1550,9,44,65,spotify:track:3AZY6NZ1R8GI9003EEFPeu,"CKay, Focalistic, Davido, Abidoza","WATAWI (feat. Davido, Focalistic & Abidoza)",WM South Africa,8,53,10,38910,2022-08-25,34,2022,2022-08-25,1661385600.0,2022-08-01,3,CKay,1
1551,10,47,69,spotify:track:3AZY6NZ1R8GI9003EEFPeu,"CKay, Focalistic, Davido, Abidoza","WATAWI (feat. Davido, Focalistic & Abidoza)",WM South Africa,8,65,11,35074,2022-09-01,35,2022,2022-09-01,1661990400.0,2022-09-01,3,CKay,1
1552,0,27,137,spotify:track:2ZLcMQmxJvHHQgcRbawsjz,"CKay, Focalistic, Davido, Abidoza","WATAWI (feat. Davido, Focalistic & Abidoza) - Edit",WM South Africa,137,-1,1,17465,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,3,CKay,0
1553,0,21,186,spotify:track:6kHUFs2zhLn9XU95U3UTyX,"CKay, Silly Walks Discotheque",Maria,Silly Walks Discotheque,186,-1,1,12406,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,CKay,0
1554,0,0,167,spotify:track:0ApflIvLLPwEZuS36WYlh6,"Camidoh, Mayorkun, Darkoo, King Promise","Sugarcane (Remix) [feat. King Promise, Mayorkun & Darkoo]",Crux Global / MOVES Recordings,167,-1,1,11789,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,3,Camidoh,1
1555,1,1,186,spotify:track:0ApflIvLLPwEZuS36WYlh6,"Camidoh, Mayorkun, Darkoo, King Promise","Sugarcane (Remix) [feat. King Promise, Mayorkun & Darkoo]",Crux Global / MOVES Recordings,167,167,2,11049,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,3,Camidoh,1
1556,2,2,74,spotify:track:0ApflIvLLPwEZuS36WYlh6,"Camidoh, Mayorkun, Darkoo, King Promise","Sugarcane (Remix) [feat. King Promise, Mayorkun & Darkoo]",Crux Global / MOVES Recordings,74,186,3,23684,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,3,Camidoh,1
1557,3,3,20,spotify:track:0ApflIvLLPwEZuS36WYlh6,"Camidoh, Mayorkun, Darkoo, King Promise","Sugarcane (Remix) [feat. King Promise, Mayorkun & Darkoo]",Crux Global / MOVES Recordings,20,74,4,58793,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,3,Camidoh,1
1558,4,4,12,spotify:track:0ApflIvLLPwEZuS36WYlh6,"Camidoh, Mayorkun, Darkoo, King Promise","Sugarcane (Remix) [feat. King Promise, Mayorkun & Darkoo]",Crux Global / MOVES Recordings,12,20,5,78852,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,3,Camidoh,1
1559,5,5,15,spotify:track:0ApflIvLLPwEZuS36WYlh6,"Camidoh, Mayorkun, Darkoo, King Promise","Sugarcane (Remix) [feat. King Promise, Mayorkun & Darkoo]",Crux Global / MOVES Recordings,12,12,6,90085,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,3,Camidoh,1
1560,6,6,15,spotify:track:0ApflIvLLPwEZuS36WYlh6,"Camidoh, Mayorkun, Darkoo, King Promise","Sugarcane (Remix) [feat. King Promise, Mayorkun & Darkoo]",Crux Global / MOVES Recordings,12,15,7,78960,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,3,Camidoh,1
1561,7,7,15,spotify:track:0ApflIvLLPwEZuS36WYlh6,"Camidoh, Mayorkun, Darkoo, King Promise","Sugarcane (Remix) [feat. King Promise, Mayorkun & Darkoo]",Crux Global / MOVES Recordings,12,15,8,70593,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,3,Camidoh,1
1562,8,8,15,spotify:track:0ApflIvLLPwEZuS36WYlh6,"Camidoh, Mayorkun, Darkoo, King Promise","Sugarcane (Remix) [feat. King Promise, Mayorkun & Darkoo]",Crux Global / MOVES Recordings,12,15,9,64754,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,3,Camidoh,1
1563,9,9,10,spotify:track:0ApflIvLLPwEZuS36WYlh6,"Camidoh, Mayorkun, Darkoo, King Promise","Sugarcane (Remix) [feat. King Promise, Mayorkun & Darkoo]",Crux Global / MOVES Recordings,10,15,10,75862,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,3,Camidoh,1
