main_artist,track_name,Max Streams per Song,Min Streams per Song,Total Streams per Song,Mean Streams per Song,Min Position per Song,Artist Song Count,MaxMin Difference Position,MaxMin Difference Streams,MaxMin Ratio Position,MaxMin Ratio Streams
Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",24805,2396,39425,6570.833333333333,144,6,42,22409,1.2916666666666667,10.352671118530886
Eminem,Lucky You (feat. Joyner Lucas),56650,6375,448329,12809.4,1,35,197,50275,198.0,8.886274509803922
Eminem,Marsh,26613,12646,39259,19629.5,45,2,123,13967,3.7333333333333334,2.10445990827139
Eminem,Never Love Again,23470,23470,23470,23470.0,62,1,0,0,1.0,1.0
Eminem,Nice Guy (with Jessie Reyez),20522,6003,35449,11816.333333333334,25,3,100,14519,5.0,3.418624021322672
Eminem,No Regrets (feat. Don Toliver),26706,13413,40119,20059.5,43,2,114,13293,3.6511627906976742,1.9910534556027735
Eminem,Normal,28710,5643,55115,13778.75,7,4,129,23067,19.428571428571427,5.087719298245614
Eminem,Not Alike (feat. Royce Da 5'9),34532,5153,95524,13646.285714285714,4,7,188,29379,48.0,6.701339025810207
Eminem,Premonition - Intro,35729,13561,49290,24645.0,27,2,120,22168,5.444444444444445,2.6346877073962096
Eminem,Rap God,4932,1247,37681,3140.0833333333335,67,12,125,3685,2.8656716417910446,3.9550922213311948
Eminem,River (feat. Ed Sheeran),8681,3094,139720,5373.846153846154,17,26,166,5587,10.764705882352942,2.8057530704589526
Eminem,Stepdad,25135,25135,25135,25135.0,52,1,0,0,1.0,1.0
Eminem,Stepping Stone,27297,5668,53274,13318.5,9,4,126,21629,15.0,4.815984474241355
Eminem,The Ringer,50178,5446,154122,14011.09090909091,2,11,186,44732,94.0,9.213734851266985
Eminem,Those Kinda Nights (feat. Ed Sheeran),42979,11844,90335,22583.75,14,4,167,31135,12.928571428571429,3.628757176629517
Eminem,Unaccommodating (feat. Young M.A),44849,13067,77655,25885.0,11,3,145,31782,14.181818181818182,3.4322338715849083
Eminem,Venom - Music From The Motion Picture,23910,6286,176010,8800.5,14,20,183,17624,14.071428571428571,3.8036907413299397
Eminem,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)",26859,12192,39051,19525.5,42,2,134,14667,4.190476190476191,2.203001968503937
Eminem,"You Gon Learn (feat. Royce Da 5'9"" & White Gold)",42708,13636,76745,25581.666666666668,16,3,128,29072,9.0,3.132003520093869
Eminem,Zeus (feat. White Gold),20275,20275,20275,20275.0,163,1,0,0,1.0,1.0
Emmy Meli,I AM WOMAN,26831,23668,152877,25479.5,163,6,29,3163,1.177914110429448,1.133640358289674
Emotionz DJ,"Messiah (feat. Cassper Nyovest, Zuma, Coolkiid, Nobantu Vilakazi, LuuDadeejay & Alie Keyz)",24297,24297,24297,24297.0,180,1,0,0,1.0,1.0
Emotionz DJ,"Messiah (feat. Zuma, Coolkiid, Alie Keys, Nobantu Vilakazi & LuuDadeejay)",36182,32407,68589,34294.5,62,2,43,3775,1.6935483870967742,1.1164871786959607
Emtee,All my life,24799,24799,24799,24799.0,112,1,0,0,1.0,1.0
Emtee,Brand New Day,19799,19799,19799,19799.0,173,1,0,0,1.0,1.0
Emtee,Family,20874,20874,20874,20874.0,158,1,0,0,1.0,1.0
Emtee,Johustleburg,21856,21856,21856,21856.0,143,1,0,0,1.0,1.0
Emtee,Laqhasha,28577,28577,28577,28577.0,77,1,0,0,1.0,1.0
Emtee,Logan,48334,21185,93286,31095.333333333332,28,3,118,27149,5.214285714285714,2.281519943356148
Emtee,Long Way,44890,19417,64307,32153.5,34,2,136,25473,5.0,2.311891641345213
Emtee,Pressure,33296,33296,33296,33296.0,61,1,0,0,1.0,1.0
Emtee,Revolutionary,32527,32527,32527,32527.0,65,1,0,0,1.0,1.0
Emtee,Saam Sokol',21272,21272,21272,21272.0,150,1,0,0,1.0,1.0
Emtee,Slide,23701,23701,23701,23701.0,116,1,0,0,1.0,1.0
Emtee,Uzoyimela,26681,26681,26681,26681.0,93,1,0,0,1.0,1.0
Emtee,Wave,28276,28276,28276,28276.0,79,1,0,0,1.0,1.0
Emtee,Where I'm at,26016,26016,26016,26016.0,97,1,0,0,1.0,1.0
Emtee,iThemba,36453,23789,60242,30121.0,52,2,54,12664,2.0384615384615383,1.5323468830131572
Erica Banks,Buss It,16529,16529,16529,16529.0,196,1,0,0,1.0,1.0
Eurythmics,Sweet Dreams (Are Made of This) - Remastered,4037,2122,29717,2971.7,135,10,59,1915,1.4370370370370371,1.9024505183788878
FATMAN,Vuil Coke,26620,18165,92473,23118.25,167,4,28,8455,1.1676646706586826,1.4654555463804018
FLETCHER,Undrunk,8399,6940,30914,7728.5,133,4,62,1459,1.4661654135338347,1.2102305475504322
Fabolous,Into You (feat. Tamia) - Main Mix,32918,10884,2666396,22406.689075630253,97,119,98,22034,2.0103092783505154,3.0244395442851895
Falz,Knee Down,23210,23210,23210,23210.0,114,1,0,0,1.0,1.0
Falz,Squander (feat. Niniola & Sayfar) - Remix,18243,18243,18243,18243.0,200,1,0,0,1.0,1.0
Famous Dex,JAPAN,6714,3477,72712,4544.5,38,16,149,3237,4.921052631578948,1.9309749784296808
Famous Dex,PICK IT UP (feat. A$AP Rocky),3936,2695,30192,3354.6666666666665,72,9,127,1241,2.763888888888889,1.460482374768089
Fantasia,When I See U,46516,10626,3380553,27044.424,53,125,146,35890,3.7547169811320753,4.377564464520987
Farruko,Pepas,29110,24208,127615,25523.0,120,5,64,4902,1.5333333333333334,1.2024950429610046
Fave,Baby Riddim,31944,31944,31944,31944.0,80,1,0,0,1.0,1.0
Felix Jaehn,Feel Good,2906,2906,2906,2906.0,187,1,0,0,1.0,1.0
FelixThe1st,Own Brand Freestyle,40856,24831,287643,31960.333333333332,67,9,125,16025,2.8656716417910446,1.6453626515243043
Felo Le Tee,66,186289,25564,2503470,86326.55172413793,4,29,170,160725,43.5,7.287161633547176
Felo Le Tee,Dipatje Tsa Felo (feat. Daliwonga),147471,33995,2308859,67907.61764705883,7,34,126,113476,19.0,4.338020297102515
Felo Le Tee,Hayi,51914,30578,229576,38262.666666666664,50,6,96,21336,2.92,1.6977565570017659
Felo Le Tee,Manca,102972,54684,1485088,82504.88888888889,8,18,38,48288,5.75,1.8830370858020629
Felo Le Tee,Ngwana Mani,48687,23263,649442,36080.11111111111,33,18,155,25424,5.696969696969697,2.0928942956626404
Fifth Harmony,Work from Home (feat. Ty Dolla $ign),6104,4897,34013,5668.833333333333,161,6,38,1207,1.236024844720497,1.2464774351643864
Fireboy DML,All Of Us (Ashawo),56604,56604,56604,56604.0,47,1,0,0,1.0,1.0
Fireboy DML,Bandana,205493,27989,233482,116741.0,6,2,186,177504,32.0,7.3419200400157205
Fireboy DML,Compromise (feat. Rema),21987,21987,21987,21987.0,124,1,0,0,1.0,1.0
Fireboy DML,Diana,19633,19633,19633,19633.0,146,1,0,0,1.0,1.0
Fireboy DML,Peru,40621,17078,1196921,33247.805555555555,62,36,138,23543,3.225806451612903,2.3785572081039934
Fireboy DML,Playboy,52835,52835,52835,52835.0,52,1,0,0,1.0,1.0
Fivio Foreign,City of Gods,46662,23665,255747,31968.375,52,8,147,22997,3.826923076923077,1.9717726600464822
Fleetwood Mac,Dreams - 2004 Remaster,30971,16889,450544,22527.2,46,20,154,14082,4.3478260869565215,1.8337971460714075
Flipp Dinero,Leave Me Alone,12018,4124,186543,8110.565217391304,69,23,128,7894,2.8550724637681157,2.9141610087293888
Florence + The Machine,Hunger,3466,2766,6232,3116.0,183,2,12,700,1.0655737704918034,1.2530730296456978
Florence + The Machine,Sky Full Of Song,3012,3012,3012,3012.0,128,1,0,0,1.0,1.0
Focalistic,16 Days No Sleep,35296,23557,115210,28802.5,87,4,86,11739,1.9885057471264367,1.4983232160292057
Focalistic,3310,51473,30866,118230,39410.0,53,3,84,20607,2.5849056603773586,1.6676278105358646
Focalistic,GUPTA,85410,23451,1135248,51602.181818181816,7,22,182,61959,27.0,3.6420621721888193
Focalistic,Ke Star,32295,13372,600607,22244.703703703704,43,27,123,18923,3.86046511627907,2.4151211486688604
Focalistic,Ke Star (feat. Vigro Deep),37774,17413,253021,25302.1,46,10,149,20361,4.239130434782608,2.1692987997473154
Focalistic,Ke Star - Remix,24851,19904,115254,23050.8,98,5,77,4947,1.7857142857142858,1.2485430064308682
Focalistic,NdiKuze,12257,11880,24137,12068.5,173,2,19,377,1.1098265895953756,1.0317340067340068
Focalistic,Onoroko,29524,25403,54927,27463.5,63,2,34,4121,1.5396825396825398,1.162224934062906
Focalistic,SJEPA,54686,29241,400376,40037.6,32,10,132,25445,5.125,1.8701822783078554
Focalistic,Sghubu Ses Excellent,26667,26667,26667,26667.0,89,1,0,0,1.0,1.0
Focalistic,Vrr Phaa,21533,21308,42841,21420.5,140,2,7,225,1.05,1.0105594143044865
Fort Minor,Remember the Name (feat. Styles of Beyond),3238,1595,17457,2493.8571428571427,44,7,146,1643,4.318181818181818,2.0300940438871473
Foster The People,Sit Next to Me - Stereotypes Remix,2588,2322,7407,2469.0,154,3,5,266,1.0324675324675325,1.1145564168819984
Foushe,Deep End,28508,20211,316912,24377.846153846152,51,13,98,8297,2.9215686274509802,1.4105190242937014
Francois van Coke,Daarsy Boys,9392,9392,9392,9392.0,199,1,0,0,1.0,1.0
Francois van Coke,Dagdrome in Suburbia,14785,8673,81311,11615.857142857143,97,7,103,6112,2.0618556701030926,1.7047157846189323
Frank Casino,Sudden,5241,5241,5241,5241.0,200,1,0,0,1.0,1.0
Frank Ocean,Cayendo (Side A - Acoustic),11350,11350,11350,11350.0,192,1,0,0,1.0,1.0
Frank Ocean,DHL,10372,10372,10372,10372.0,166,1,0,0,1.0,1.0
Frank Ocean,Lost,35128,22635,418507,27900.466666666667,86,15,114,12493,2.3255813953488373,1.5519328473602827
Frank Ocean,Novacane,30508,29242,119039,29759.75,169,4,31,1266,1.183431952662722,1.0432938923466246
Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),45576,13702,148638,29727.6,40,5,71,31874,2.775,3.3262297474821194
Frank Sinatra,Mistletoe And Holly - Remastered 1999,12886,12886,12886,12886.0,191,1,0,0,1.0,1.0
French Montana,No Stylist (feat. Drake),12908,6901,289170,9971.379310344828,36,29,162,6007,5.5,1.8704535574554413
French Montana,Slide (feat. Blueface & Lil Tjay),6445,6445,6445,6445.0,187,1,0,0,1.0,1.0
French Montana,Unforgettable,6738,2495,140073,4377.28125,90,32,109,4243,2.2111111111111112,2.7006012024048096
French Montana,Writing on the Wall (feat. Post Malone & Cardi B),17582,15263,83898,16779.6,61,5,27,2319,1.4426229508196722,1.1519360545109087
Frenzyoffixial,Gusheshe,29765,23258,163363,27227.166666666668,105,6,92,6507,1.8761904761904762,1.2797747011780893
Future,712PM,65451,65451,65451,65451.0,26,1,0,0,1.0,1.0
Future,All Bad (feat. Lil Uzi Vert),16392,16392,16392,16392.0,104,1,0,0,1.0,1.0
Future,BACK TO THE BASICS,35945,35945,35945,35945.0,84,1,0,0,1.0,1.0
Future,CHICKENS (feat. EST Gee),43079,43079,43079,43079.0,60,1,0,0,1.0,1.0
Future,Crushed Up,10595,6343,32511,8127.75,87,4,88,4252,2.0114942528735633,1.670345262494088
Future,D4L,43267,15167,74891,24963.666666666668,20,3,95,28100,5.75,2.852706533922331
Future,Drankin N Smokin,19929,19929,19929,19929.0,113,1,0,0,1.0,1.0
Future,FOR A NUT (feat. Gunna & Young Thug),53142,53142,53142,53142.0,43,1,0,0,1.0,1.0
Future,Fine China,12076,6144,47373,7895.5,45,6,109,5932,3.422222222222222,1.9654947916666667
Future,First Off (feat. Travis Scott),13148,7300,41135,10283.75,59,4,115,5848,2.9491525423728815,1.8010958904109589
Future,GOLD STACKS,41900,41900,41900,41900.0,65,1,0,0,1.0,1.0
Future,Government Official,10577,10577,10577,10577.0,97,1,0,0,1.0,1.0
Future,HOLY GHOST,33742,33742,33742,33742.0,95,1,0,0,1.0,1.0
Future,Hard Work Pays Off,5219,5219,5219,5219.0,188,1,0,0,1.0,1.0
Future,Harlem Shake (feat. Young Thug),12077,12077,12077,12077.0,194,1,0,0,1.0,1.0
Future,I'M DAT N****,61516,61516,61516,61516.0,34,1,0,0,1.0,1.0
Future,I'M ON ONE (feat. Drake),82440,28331,217835,43567.0,14,5,145,54109,11.357142857142858,2.9098866965514807
Future,Jumpin on a Jet,6303,6303,6303,6303.0,199,1,0,0,1.0,1.0
Future,KEEP IT BURNIN (feat. Kanye West),66121,25265,91386,45693.0,24,2,160,40856,7.666666666666667,2.6170987532159113
Future,LOVE YOU BETTER,66243,29000,129719,43239.666666666664,23,3,119,37243,6.173913043478261,2.2842413793103447
Future,Life Is Good (feat. Drake),84524,20315,3093889,35975.45348837209,3,86,183,64209,62.0,4.1606694560669455
Future,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",14313,12383,26696,13348.0,126,2,49,1930,1.3888888888888888,1.1558588387305175
Future,MASSAGING ME,45494,45494,45494,45494.0,55,1,0,0,1.0,1.0
Future,Mask Off,3405,1291,15892,2648.6666666666665,61,6,132,2114,3.1639344262295084,2.6374903175832687
Future,PUFFIN ON ZOOTIEZ,67888,29057,545931,36395.4,21,15,166,38831,8.904761904761905,2.336373335168806
Future,Ridin Strikers,12890,12890,12890,12890.0,170,1,0,0,1.0,1.0
Future,Solitaires (feat. Travis Scott),26790,11450,67299,16824.75,45,4,153,15340,4.4,2.3397379912663756
Future,THE WAY THINGS GOING,30420,30420,30420,30420.0,128,1,0,0,1.0,1.0
Future,Thats It,15693,15693,15693,15693.0,198,1,0,0,1.0,1.0
Future,Transformer (feat. Nicki Minaj),6227,6227,6227,6227.0,141,1,0,0,1.0,1.0
Future,Trapped In The Sun,13606,13606,13606,13606.0,150,1,0,0,1.0,1.0
Future,Trillionaire (feat. Youngboy Never Broke Again),21104,21104,21104,21104.0,72,1,0,0,1.0,1.0
Future,VOODOO (feat. Kodak Black),37801,37801,37801,37801.0,75,1,0,0,1.0,1.0
Future,WAIT FOR U (feat. Drake & Tems),149167,46613,2796991,121608.30434782608,1,23,54,102554,55.0,3.200115847510351
Future,WE JUS WANNA GET HIGH,36128,36128,36128,36128.0,83,1,0,0,1.0,1.0
Future,WIFI LIT,3895,3895,3895,3895.0,169,1,0,0,1.0,1.0
Future,Worst Day,31374,31374,31374,31374.0,114,1,0,0,1.0,1.0
G Herbo,PTSD,11159,11159,11159,11159.0,174,1,0,0,1.0,1.0
G-Eazy,1942 (feat. Yo Gotti & YBN Nahmir),4275,2994,32919,3657.6666666666665,78,9,113,1281,2.448717948717949,1.4278557114228456
G-Eazy,Drop (feat. Blac Youngsta & BlocBoy JB),4664,4664,4664,4664.0,111,1,0,0,1.0,1.0
G-Eazy,Hate The Way (feat. blackbear),14756,14756,14756,14756.0,199,1,0,0,1.0,1.0
G-Eazy,Him & I (with Halsey),4222,1428,36699,3669.9,53,10,81,2794,2.5283018867924527,2.9565826330532214
G-Eazy,I Wanna Rock (feat. Gunna),11838,11838,11838,11838.0,135,1,0,0,1.0,1.0
G-Eazy,Moana,12706,12706,12706,12706.0,181,1,0,0,1.0,1.0
G-Eazy,No Limit,4479,1588,47582,3398.714285714286,45,14,149,2891,4.311111111111111,2.820528967254408
G-Eazy,Provide (feat. Chris Brown & Mark Morrison),19529,18379,37908,18954.0,159,2,8,1150,1.050314465408805,1.062571413025736
G-Eazy,Still Be Friends (feat. Tory Lanez & Tyga),19650,11514,112498,14062.25,75,8,116,8136,2.546666666666667,1.706618030224075
G-Eazy,West Coast,8664,8664,8664,8664.0,141,1,0,0,1.0,1.0
GASHI,Creep On Me,4461,4461,4461,4461.0,182,1,0,0,1.0,1.0
GAYLE,abcdefu,85974,27355,1856783,56266.15151515151,17,33,172,58619,11.117647058823529,3.1428989215865473
Gaba Cannal,Dali Yim Lo,27573,26994,81695,27231.666666666668,138,3,25,579,1.181159420289855,1.0214492109357636
Gaba Cannal,Healer Ntliziyo Yam,81555,25214,1465350,63710.86956521739,12,23,179,56341,15.916666666666666,3.2345125723804236
Gaba Cannal,Indaba Zabantu,29685,29685,29685,29685.0,158,1,0,0,1.0,1.0
Gaba Cannal,Midnight Sun - Radio Edit,19330,19194,38524,19262.0,192,2,8,136,1.0416666666666667,1.007085547566948
Gabry Ponte,Thunder,34763,21821,752966,28960.23076923077,83,26,113,12942,2.36144578313253,1.59309839145777
Galantis,Bones (feat. OneRepublic),12850,6658,252890,8720.344827586207,67,29,132,6192,2.970149253731343,1.9300090117152298
Galantis,Heartbreak Anthem (with David Guetta & Little Mix),34899,24125,1084529,27808.4358974359,66,39,132,10774,3.0,1.4465906735751295
Gaullin,Moonlight,11401,7770,104182,9471.09090909091,78,11,87,3631,2.1153846153846154,1.4673101673101674
Geato,Cyril Ramaphosa Ipad - Amapiano Remix,25091,22563,71138,23712.666666666668,107,3,42,2528,1.3925233644859814,1.112041838408013
Gee Six Five,Obani Lababantu - Original,15603,15603,15603,15603.0,200,1,0,0,1.0,1.0
Gemini Major,Right Now,8109,8109,8109,8109.0,153,1,0,0,1.0,1.0
George Ezra,Budapest,5819,5732,17346,5782.0,177,3,16,87,1.0903954802259888,1.0151779483600838
George Ezra,Paradise,4424,2350,64669,3403.6315789473683,151,19,47,2074,1.3112582781456954,1.8825531914893616
George Ezra,Shotgun,22887,3616,941626,13451.8,8,70,186,19271,24.25,6.329369469026549
Gesaffelstein,Lost in the Fire (feat. The Weeknd),19418,7393,78614,13102.333333333334,25,6,155,12025,7.2,2.6265386176112537
Giveon,All To Me,30717,17903,88431,22107.75,58,4,142,12814,3.4482758620689653,1.7157459643635145
Giveon,Another Heartbreak,39868,39868,39868,39868.0,96,1,0,0,1.0,1.0
Giveon,At Least We Tried,34021,34021,34021,34021.0,127,1,0,0,1.0,1.0
Giveon,Favorite Mistake,20484,18972,39456,19728.0,142,2,45,1512,1.3169014084507042,1.079696394686907
Giveon,For Tonight,67592,23233,1702037,35459.104166666664,25,48,173,44359,7.92,2.909310033142513
Giveon,Get To You,43203,43203,43203,43203.0,83,1,0,0,1.0,1.0
Giveon,Heartbreak Anniversary,87642,21353,3727444,43342.37209302326,3,86,142,66289,48.333333333333336,4.104434974008336
Giveon,Last Time (feat. Snoh Aalegra),22972,22972,22972,22972.0,101,1,0,0,1.0,1.0
Giveon,Let Me Go,57967,27584,145317,36329.25,37,4,125,30383,4.378378378378378,2.10147186774942
Giveon,Lie Again,54741,29575,276631,34578.875,46,8,123,25166,3.6739130434782608,1.8509213863060017
Giveon,Like I Want You,31155,11717,917925,20861.93181818182,55,44,143,19438,3.6,2.658957070922591
Giveon,Lost Me,70322,39854,760109,54293.5,19,14,83,30468,5.368421052631579,1.7644903899232198
Giveon,Make You Mine,44819,26824,71643,35821.5,75,2,108,17995,2.44,1.670854458693707
Giveon,Remind Me,30401,30401,30401,30401.0,158,1,0,0,1.0,1.0
Giveon,Scarred,53010,30118,149838,37459.5,53,4,92,22892,2.7358490566037736,1.7600770303473006
Giveon,Still Your Best,23407,18033,41440,20720.0,94,2,84,5374,1.8936170212765957,1.298009205345755
Giveon,Stuck On You,36601,17270,757793,22963.424242424244,40,33,157,19331,4.925,2.1193398957730167
Giveon,This Will Do,45881,45881,45881,45881.0,73,1,0,0,1.0,1.0
Giveon,Tryna Be,42212,42212,42212,42212.0,86,1,0,0,1.0,1.0
Giveon,Unholy Matrimony,30656,30656,30656,30656.0,157,1,0,0,1.0,1.0
Giveon,When It's All Said And Done,18479,18479,18479,18479.0,148,1,0,0,1.0,1.0
Giveon,dec 11th,44741,44741,44741,44741.0,77,1,0,0,1.0,1.0
Giveon,july 16th,36275,36275,36275,36275.0,114,1,0,0,1.0,1.0
Glass Animals,Heat Waves,113768,17995,6796698,74688.98901098901,5,91,132,95773,27.4,6.322200611280912
Gnarls Barkley,Crazy,4298,4298,4298,4298.0,184,1,0,0,1.0,1.0
Gobi Beast,Naledi II,22852,22852,22852,22852.0,185,1,0,0,1.0,1.0
GoldFish,Colours & Lights,9217,8339,17556,8778.0,183,2,10,878,1.0546448087431695,1.1052884038853579
GoldFish,Hold Your Kite (feat. Sorana),7487,3106,133032,5543.0,35,24,155,4381,5.428571428571429,2.410495814552479
GoldFish,It Was You (feat. Zeeba),5505,5505,5505,5505.0,194,1,0,0,1.0,1.0
Goya Menor,Ameno Amapiano - Remix,27499,27499,27499,27499.0,172,1,0,0,1.0,1.0
Goya Menor,Ameno Amapiano Remix (You Wanna Bamba),80466,28251,798672,53244.8,18,15,124,52215,7.888888888888889,2.848253159180206
Gryffin,Tie Me Down (with Elley Duh),6520,4505,43854,5481.75,84,8,114,2015,2.357142857142857,1.4472807991120977
Gucci Mane,Love Thru the Computer (feat. Justin Bieber),7826,7826,7826,7826.0,171,1,0,0,1.0,1.0
Gucci Mane,Wake Up in the Sky,14987,6863,360493,10602.735294117647,25,34,163,8124,7.52,2.1837388896983825
Gunna,25k jacket (feat. Lil Baby),44271,44271,44271,44271.0,66,1,0,0,1.0,1.0
Gunna,ARGENTINA,13448,13448,13448,13448.0,161,1,0,0,1.0,1.0
Gunna,Banking On Me,26849,26849,26849,26849.0,161,1,0,0,1.0,1.0
Gunna,COOLER THAN A BITCH (feat. Roddy Ricch),19514,19514,19514,19514.0,78,1,0,0,1.0,1.0
Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),21956,13146,383028,17410.363636363636,62,22,111,8810,2.7903225806451615,1.6701658299102389
Gunna,MET GALA,14179,14179,14179,14179.0,143,1,0,0,1.0,1.0
Gunna,MOTW,13581,13581,13581,13581.0,158,1,0,0,1.0,1.0
Gunna,NASTY GIRL / ON CAMERA,12805,12805,12805,12805.0,182,1,0,0,1.0,1.0
Gunna,Outstanding,7802,7802,7802,7802.0,165,1,0,0,1.0,1.0
Gunna,P power (feat. Drake),36750,25504,142495,28499.0,69,5,105,11246,2.5217391304347827,1.4409504391468004
Gunna,RELENTLESS (feat. Lil Uzi Vert),14955,14955,14955,14955.0,181,1,0,0,1.0,1.0
Gunna,SKYBOX,13659,13659,13659,13659.0,155,1,0,0,1.0,1.0
Gunna,TOP FLOOR (feat. Travis Scott),18188,18188,18188,18188.0,87,1,0,0,1.0,1.0
Gunna,WUNNA,25102,12632,53187,17729.0,50,3,127,12470,3.54,1.9871754274857505
Gunna,alotta cake,45802,45802,45802,45802.0,63,1,0,0,1.0,1.0
Gunna,die alone (feat. Yung Bleu),28144,28144,28144,28144.0,150,1,0,0,1.0,1.0
Gunna,flooded,29999,29999,29999,29999.0,134,1,0,0,1.0,1.0
Gunna,how you did that (feat. Kodak Black),39426,39426,39426,39426.0,81,1,0,0,1.0,1.0
Gunna,idk that bitch (feat. G Herbo),34029,34029,34029,34029.0,105,1,0,0,1.0,1.0
Gunna,livin wild,38346,38346,38346,38346.0,83,1,0,0,1.0,1.0
Gunna,mop (feat. Young Thug),46733,26423,73156,36578.0,59,2,79,20310,2.3389830508474576,1.7686485259054612
Gunna,poochie gown,45440,22839,68279,34139.5,64,2,132,22601,3.0625,1.989579228512632
Gunna,private island,40621,40621,40621,40621.0,76,1,0,0,1.0,1.0
Gunna,pushin P (feat. Young Thug),93487,26234,1369186,54767.44,13,25,171,67253,14.153846153846153,3.563581611649005
Gunna,south to west,33210,33210,33210,33210.0,109,1,0,0,1.0,1.0
Gunna,thought i was playing,48252,28179,76431,38215.5,56,2,64,20073,2.142857142857143,1.7123389758330672
