main_artist,track_name,trackAppearanceCount,artistAppearanceCount,rank,peak_rank,previous_rank,weeks_on_chart,streams,ArtistCount,isTopTen,rank difference,Max Streams per Song,Min Streams per Song,Total Streams per Song,Mean Streams per Song,Min Position per Song,Artist Song Count,MaxMin Difference Position,MaxMin Difference Streams,MaxMin Ratio Position,MaxMin Ratio Streams,Labels,main_art_track,entry rank
Beyonc,CHURCH GIRL,3,113,169,14,106,4,29694,1,0,63,43749,41341.0,41341.0,41341.0,161.0,1.0,0.0,0.0,1.0,1.0,2,BeyoncCHURCH GIRL,77
Beyonc,COZY,1,95,104,22,22,2,38980,1,0,82,38980,46811.0,159326.0,53108.666666666664,91.0,3.0,61.0,14813.0,1.6703296703296704,1.316442716455534,2,BeyoncCOZY,104
Beyonc,COZY,2,106,133,22,104,3,32528,1,0,29,38980,44391.0,44391.0,44391.0,183.0,1.0,0.0,0.0,1.0,1.0,2,BeyoncCOZY,104
Beyonc,CUFF IT,1,91,35,9,9,2,61586,1,1,26,126419,30358.0,30358.0,30358.0,172.0,1.0,0.0,0.0,1.0,1.0,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,2,102,43,9,35,3,51216,1,1,8,126419,31361.0,122960.0,40986.666666666664,46.0,3.0,120.0,24184.0,3.608695652173913,1.7711488791811485,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,3,111,78,9,43,4,42153,1,1,35,126419,47957.0,604114.0,67123.77777777778,31.0,9.0,109.0,66170.0,4.516129032258065,2.3797777175386283,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,4,117,107,9,78,5,40310,1,1,29,126419,33487.0,1179097.0,65505.38888888889,6.0,18.0,179.0,68827.0,30.833333333333332,3.0553349060829578,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,5,120,88,9,107,6,42703,1,1,-19,126419,28213.0,1740812.0,44636.205128205125,43.0,39.0,153.0,31570.0,4.558139534883721,2.1189877007053486,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,6,121,26,9,88,7,64283,1,1,-62,126419,37857.0,1002253.0,52750.15789473684,31.0,19.0,141.0,34034.0,5.548387096774194,1.8990147132630688,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,7,125,14,9,26,8,88082,1,1,-12,126419,42529.0,288638.0,57727.6,53.0,5.0,118.0,35686.0,3.2264150943396226,1.8390980272284794,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,8,129,11,9,14,9,101224,1,1,-3,126419,35487.0,35487.0,35487.0,178.0,1.0,0.0,0.0,1.0,1.0,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,9,132,10,9,11,10,114646,1,1,-1,126419,27246.0,85376.0,28458.666666666668,132.0,3.0,63.0,3195.0,1.4772727272727273,1.1172649196212288,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,10,135,8,8,10,11,126419,1,1,-2,126419,35825.0,2217175.0,50390.34090909091,25.0,44.0,170.0,30761.0,7.8,1.8586461967899512,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,11,138,8,8,8,12,126245,1,1,0,126419,34554.0,1852686.0,46317.15,26.0,40.0,173.0,28248.0,7.653846153846154,1.8175030387220004,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,12,141,13,8,8,13,120888,1,1,5,126419,65134.0,65134.0,65134.0,84.0,1.0,0.0,0.0,1.0,1.0,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,13,144,11,8,13,14,121590,1,1,-2,126419,47327.0,1596318.0,99769.875,19.0,16.0,83.0,94806.0,5.368421052631579,3.003211697339785,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,14,146,29,8,11,15,108737,1,1,18,126419,38104.0,990209.0,52116.26315789474,31.0,19.0,152.0,30911.0,5.903225806451613,1.8112271677514171,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,15,147,21,8,29,16,102100,1,1,-8,126419,27909.0,541236.0,31837.41176470588,103.0,17.0,91.0,6421.0,1.883495145631068,1.2300691533197177,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,16,148,18,8,21,17,99935,1,1,-3,126419,28677.0,407914.0,31378.0,86.0,13.0,97.0,7991.0,2.127906976744186,1.2786553684137114,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,17,149,16,8,18,18,107334,1,1,-2,126419,25133.0,281437.0,28143.7,163.0,10.0,36.0,6543.0,1.2208588957055215,1.260335017705805,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,18,150,27,8,16,19,100568,1,1,11,126419,33555.0,326150.0,40768.75,63.0,8.0,133.0,16248.0,3.111111111111111,1.4842199374161824,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,19,151,46,8,27,20,91622,1,1,19,126419,32951.0,32951.0,32951.0,194.0,1.0,0.0,0.0,1.0,1.0,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,20,152,31,8,46,21,91946,1,1,-15,126419,35000.0,3844390.0,81795.53191489361,11.0,47.0,101.0,66605.0,10.181818181818182,2.903,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,21,153,41,8,31,22,95651,1,1,10,126419,33383.0,33383.0,33383.0,185.0,1.0,0.0,0.0,1.0,1.0,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,22,154,25,8,41,23,104995,1,1,-16,126419,36169.0,2907824.0,70922.53658536586,7.0,41.0,182.0,68171.0,27.0,2.8847908429870883,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,23,155,32,8,25,24,80938,1,1,7,126419,42892.0,751417.0,53672.642857142855,45.0,14.0,130.0,38626.0,3.888888888888889,1.9005408934066959,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,24,156,39,8,32,25,75545,1,1,7,126419,32137.0,810275.0,42646.05263157895,127.0,19.0,68.0,19609.0,1.5354330708661417,1.610168964122351,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,25,157,42,8,39,26,78395,1,1,3,126419,31941.0,450439.0,40949.0,38.0,11.0,97.0,24528.0,3.5526315789473686,1.7679158448389218,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,26,158,56,8,42,27,81974,1,1,14,126419,38059.0,2034064.0,65614.96774193548,24.0,31.0,174.0,86784.0,8.25,3.2802490869439556,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,27,159,37,8,56,28,87757,1,1,-19,126419,28034.0,84884.0,28294.666666666668,160.0,3.0,22.0,491.0,1.1375,1.0175144467432404,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,28,160,50,8,37,29,77624,1,1,13,126419,61129.0,61129.0,61129.0,88.0,1.0,0.0,0.0,1.0,1.0,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,29,161,55,8,50,30,70539,1,1,5,126419,82945.0,614506.0,102417.66666666667,23.0,6.0,33.0,42472.0,2.4347826086956523,1.512050153716318,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,30,162,70,8,55,31,71575,1,1,15,126419,142706.0,2273342.0,206667.45454545456,3.0,11.0,12.0,126498.0,5.0,1.8864238364189312,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,31,163,80,8,70,32,65555,1,1,10,126419,83045.0,2716527.0,129358.42857142857,7.0,21.0,43.0,120667.0,7.142857142857143,2.453031488951773,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,32,164,86,8,80,33,63935,1,1,6,126419,26811.0,136366.0,34091.5,70.0,4.0,126.0,20760.0,2.8,1.7743090522546716,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,33,165,106,8,86,34,61907,1,1,20,126419,28812.0,761007.0,33087.260869565216,74.0,23.0,126.0,15024.0,2.7027027027027026,1.5214493960849647,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,34,166,113,8,106,35,58114,1,1,7,126419,99475.0,1804093.0,138776.38461538462,10.0,13.0,28.0,77749.0,3.8,1.7815933651671274,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,35,167,111,8,113,36,58338,1,1,-2,126419,49572.0,49572.0,49572.0,98.0,1.0,0.0,0.0,1.0,1.0,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,36,168,124,8,111,37,50370,1,1,13,126419,46175.0,148935.0,49645.0,111.0,3.0,48.0,9837.0,1.4324324324324325,1.2130373578776394,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,37,169,134,8,124,38,45573,1,1,10,126419,26633.0,587598.0,29379.9,126.0,20.0,74.0,9087.0,1.5873015873015872,1.341193256486314,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,38,170,177,8,134,39,45060,1,1,43,126419,31236.0,975301.0,51331.63157894737,8.0,19.0,167.0,66068.0,21.875,3.115123575361762,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,39,171,194,8,177,40,43231,1,1,17,126419,39359.0,1817722.0,47834.78947368421,26.0,38.0,167.0,25549.0,7.423076923076923,1.6491272644122057,0,BeyoncCUFF IT,35
Beyonc,CUFF IT,40,172,160,8,194,41,45444,1,1,-34,126419,27353.0,212370.0,35395.0,47.0,6.0,129.0,24798.0,3.74468085106383,1.9065915987277446,0,BeyoncCUFF IT,35
Beyonc,ENERGY (feat. Beam),1,92,70,15,15,2,46689,2,0,55,46689,25506.0,249912.0,31239.0,174.0,8.0,25.0,15228.0,1.1436781609195403,1.5970359915314043,2,BeyoncENERGY (feat. Beam),70
Beyonc,ENERGY (feat. Beam),2,103,83,15,70,3,40396,2,0,13,46689,62468.0,130751.0,65375.5,35.0,2.0,0.0,5815.0,1.0,1.0930876608823719,2,BeyoncENERGY (feat. Beam),70
Beyonc,ENERGY (feat. Beam),3,112,137,15,83,4,32309,2,0,54,46689,62949.0,202770.0,67590.0,23.0,3.0,5.0,7091.0,1.2173913043478262,1.1126467457783284,2,BeyoncENERGY (feat. Beam),70
Beyonc,ENERGY (feat. Beam),4,124,182,15,-1,5,28522,2,0,45,46689,39047.0,443880.0,44388.0,66.0,10.0,116.0,13569.0,2.757575757575758,1.3475042897021539,2,BeyoncENERGY (feat. Beam),70
Beyonc,ENERGY (feat. Beam),5,128,190,15,182,6,28069,2,0,8,46689,30675.0,971771.0,38870.84,108.0,25.0,91.0,25833.0,1.8425925925925926,1.8421515892420537,2,BeyoncENERGY (feat. Beam),70
Beyonc,HEATED,1,97,127,35,35,2,35645,1,0,92,35645,39831.0,480285.0,48028.5,102.0,10.0,98.0,21384.0,1.9607843137254901,1.5368682684341342,2,BeyoncHEATED,127
Beyonc,HEATED,2,108,151,35,127,3,30135,1,0,24,35645,34678.0,2047011.0,51175.275,10.0,40.0,190.0,53950.0,20.0,2.5557413922371532,2,BeyoncHEATED,127
Beyonc,I'M THAT GIRL,1,94,103,12,12,2,39331,1,0,91,39331,28354.0,1521372.0,44746.23529411765,42.0,34.0,157.0,42339.0,4.738095238095238,2.4932284686463992,2,BeyoncI'M THAT GIRL,103
Beyonc,I'M THAT GIRL,2,105,125,12,103,3,33327,1,0,22,39331,42556.0,1288142.0,58551.90909090909,45.0,22.0,134.0,34265.0,3.977777777777778,1.8051743584923394,2,BeyoncI'M THAT GIRL,103
Beyonc,I'M THAT GIRL,3,114,200,12,125,4,28032,1,0,75,39331,42794.0,88397.0,44198.5,107.0,2.0,3.0,2809.0,1.02803738317757,1.0656400429966817,2,BeyoncI'M THAT GIRL,103
Beyonc,MOVE (feat. Grace Jones & Tems),1,99,183,42,42,2,29947,3,0,141,29947,26214.0,276583.0,30731.444444444445,80.0,9.0,119.0,11593.0,2.4875,1.442244602121004,2,BeyoncMOVE (feat. Grace Jones & Tems),183
Beyonc,PLASTIC OFF THE SOFA,1,96,113,28,28,2,37003,1,0,85,37003,27486.0,289907.0,32211.88888888889,75.0,9.0,113.0,11988.0,2.506666666666667,1.4361493123772102,2,BeyoncPLASTIC OFF THE SOFA,113
Beyonc,PLASTIC OFF THE SOFA,2,107,141,28,113,3,31175,1,0,28,37003,29965.0,2502811.0,61044.170731707316,28.0,41.0,145.0,63512.0,6.178571428571429,3.119539462706491,2,BeyoncPLASTIC OFF THE SOFA,113
Beyonc,VIRGO'S GROOVE,1,98,150,34,34,2,32648,1,0,116,32648,49392.0,4486828.0,124634.11111111111,7.0,36.0,59.0,123619.0,9.428571428571429,3.502814220926466,2,BeyoncVIRGO'S GROOVE,150
Big Nuz,Ngeke,1,1,53,53,63,2,74022,1,1,-10,459060,34492.0,110779.0,36926.333333333336,184.0,3.0,14.0,6067.0,1.076086956521739,1.1758958599095441,0,Big NuzNgeke,53
Big Nuz,Ngeke,2,2,55,53,53,3,84874,1,1,2,459060,31225.0,1409459.0,38093.48648648649,79.0,37.0,120.0,25154.0,2.518987341772152,1.805572457966373,0,Big NuzNgeke,53
Big Nuz,Ngeke,3,3,24,24,55,4,107928,1,1,-31,459060,26493.0,1890842.0,45020.04761904762,72.0,42.0,128.0,45152.0,2.7777777777777777,2.704299248858189,0,Big NuzNgeke,53
Big Nuz,Ngeke,4,4,4,4,24,5,271972,1,1,-20,459060,29183.0,1620774.0,37692.41860465116,93.0,43.0,103.0,30077.0,2.10752688172043,2.030634273378337,0,Big NuzNgeke,53
Big Nuz,Ngeke,5,5,1,1,4,6,459060,1,1,-3,459060,103252.0,211323.0,105661.5,13.0,2.0,6.0,4819.0,1.4615384615384615,1.046672219424321,0,Big NuzNgeke,53
Big Nuz,Ngeke,6,6,2,1,1,7,205645,1,1,1,459060,44880.0,1688098.0,76731.72727272728,24.0,22.0,152.0,91075.0,7.333333333333333,3.029300356506239,0,Big NuzNgeke,53
Big Nuz,Ngeke,7,7,7,1,2,8,166431,1,1,5,459060,33974.0,348278.0,38697.555555555555,141.0,9.0,59.0,9644.0,1.4184397163120568,1.2838641313945958,0,Big NuzNgeke,53
Big Nuz,Ngeke,8,8,11,1,7,9,150879,1,1,4,459060,26898.0,600109.0,37506.8125,93.0,16.0,107.0,21144.0,2.150537634408602,1.786080749498104,0,Big NuzNgeke,53
Big Nuz,Ngeke,9,9,24,1,11,10,149674,1,1,13,459060,37281.0,76229.0,38114.5,194.0,2.0,6.0,1667.0,1.0309278350515463,1.0447144658136853,0,Big NuzNgeke,53
Big Nuz,Ngeke,10,10,20,1,24,11,131678,1,1,-4,459060,35293.0,685807.0,40341.58823529412,66.0,17.0,117.0,14760.0,2.772727272727273,1.418213243419375,0,Big NuzNgeke,53
Big Nuz,Ngeke,11,11,27,1,20,12,110381,1,1,7,459060,33675.0,33675.0,33675.0,135.0,1.0,0.0,0.0,1.0,1.0,0,Big NuzNgeke,53
Big Nuz,Ngeke,12,12,30,1,27,13,100866,1,1,3,459060,34484.0,1172280.0,43417.77777777778,56.0,27.0,144.0,15239.0,3.5714285714285716,1.441915091056722,0,Big NuzNgeke,53
Big Nuz,Ngeke,13,13,40,1,30,14,107910,1,1,10,459060,38064.0,1062120.0,70808.0,48.0,15.0,134.0,52052.0,3.7916666666666665,2.3674863387978142,0,Big NuzNgeke,53
Big Nuz,Ngeke,14,14,30,1,40,15,116916,1,1,-10,459060,36026.0,36026.0,36026.0,118.0,1.0,0.0,0.0,1.0,1.0,0,Big NuzNgeke,53
Big Nuz,Ngeke,15,15,33,1,30,16,105028,1,1,3,459060,36549.0,655676.0,54639.666666666664,90.0,12.0,110.0,28681.0,2.2222222222222223,1.784727352321541,0,Big NuzNgeke,53
Big Nuz,Ngeke,16,16,36,1,33,17,106425,1,1,3,459060,36202.0,2192566.0,44746.244897959186,60.0,49.0,131.0,23522.0,3.183333333333333,1.6497431081155738,0,Big NuzNgeke,53
Big Nuz,Ngeke,17,17,39,1,36,18,100920,1,1,3,459060,26707.0,305831.0,30583.1,89.0,10.0,107.0,9573.0,2.202247191011236,1.3584453514059984,0,Big NuzNgeke,53
Big Nuz,Ngeke,18,18,36,1,39,19,114397,1,1,-3,459060,41338.0,645881.0,53823.416666666664,51.0,12.0,148.0,30940.0,3.9019607843137254,1.7484638831099715,0,Big NuzNgeke,53
Big Nuz,Ngeke,19,19,41,1,36,20,95139,1,1,5,459060,35235.0,35235.0,35235.0,191.0,1.0,0.0,0.0,1.0,1.0,0,Big NuzNgeke,53
Big Nuz,Ngeke,20,20,52,1,41,21,76828,1,1,11,459060,34327.0,206473.0,41294.6,81.0,5.0,114.0,30328.0,2.4074074074074074,1.8835027820665948,0,Big NuzNgeke,53
Big Nuz,Ngeke,21,21,49,1,52,22,96373,1,1,-3,459060,27473.0,439011.0,36584.25,70.0,12.0,127.0,43114.0,2.8142857142857145,2.5693226076511486,0,Big NuzNgeke,53
Big Nuz,Ngeke,22,22,50,1,49,23,89737,1,1,1,459060,103412.0,3222511.0,153452.90476190476,5.0,21.0,31.0,84822.0,7.2,1.8202336285924263,0,Big NuzNgeke,53
Big Nuz,Ngeke,23,23,68,1,50,24,72686,1,1,18,459060,37980.0,343245.0,42905.625,85.0,8.0,108.0,16096.0,2.2705882352941176,1.423802001053186,0,Big NuzNgeke,53
Big Zulu,Ivolovolo,11,36,85,59,109,12,36784,1,0,-24,38437,38725.0,960422.0,56495.41176470588,52.0,17.0,140.0,30601.0,3.6923076923076925,1.790213040671401,2,Big ZuluIvolovolo,85
Big Zulu,Ivolovolo,12,37,87,59,85,13,37032,1,0,2,38437,39430.0,1143854.0,60202.84210526316,36.0,19.0,147.0,44927.0,5.083333333333333,2.1394116155211766,2,Big ZuluIvolovolo,85
Big Zulu,Ivolovolo,13,38,79,59,87,14,38437,1,0,-8,38437,40709.0,40709.0,40709.0,150.0,1.0,0.0,0.0,1.0,1.0,2,Big ZuluIvolovolo,85
Big Zulu,Ivolovolo,14,39,129,59,79,15,32710,1,0,50,38437,44662.0,44662.0,44662.0,123.0,1.0,0.0,0.0,1.0,1.0,2,Big ZuluIvolovolo,85
Big Zulu,Ivolovolo,15,40,135,59,129,16,32526,1,0,6,38437,45593.0,1745430.0,64645.555555555555,27.0,27.0,131.0,69819.0,5.851851851851852,2.5313534972473843,2,Big ZuluIvolovolo,85
Big Zulu,Ivolovolo,16,41,99,59,135,17,33106,1,0,-36,38437,46002.0,2479282.0,118061.04761904762,12.0,21.0,139.0,104986.0,12.583333333333334,3.282205121516456,2,Big ZuluIvolovolo,85
Big Zulu,Ivolovolo,17,43,137,59,99,18,30651,1,0,38,38437,44553.0,44553.0,44553.0,124.0,1.0,0.0,0.0,1.0,1.0,2,Big ZuluIvolovolo,85
Big Zulu,Ivolovolo,18,45,121,59,137,19,31194,1,0,-16,38437,59593.0,59593.0,59593.0,72.0,1.0,0.0,0.0,1.0,1.0,2,Big ZuluIvolovolo,85
Big Zulu,Ivolovolo,19,47,131,59,121,20,31674,1,0,10,38437,70926.0,279803.0,93267.66666666667,33.0,3.0,34.0,46064.0,2.0303030303030303,1.649465640244762,2,Big ZuluIvolovolo,85
Big Zulu,Ivolovolo,20,49,176,59,131,21,29536,1,0,45,38437,31764.0,1624780.0,47787.64705882353,42.0,34.0,157.0,40179.0,4.738095238095238,2.2649225538345297,2,Big ZuluIvolovolo,85
Big Zulu,Ivolovolo,21,51,163,59,176,22,31726,1,0,-13,38437,45498.0,2533676.0,68477.72972972973,20.0,37.0,87.0,75516.0,5.35,2.6597652644072265,2,Big ZuluIvolovolo,85
Big Zulu,Ivolovolo,22,53,185,59,163,23,28437,1,0,22,38437,121009.0,1129031.0,141128.875,12.0,8.0,18.0,44296.0,2.5,1.3660554173656505,2,Big ZuluIvolovolo,85
Big Zulu,Ivolovolo,23,55,153,59,185,24,30330,1,0,-32,38437,40509.0,40509.0,40509.0,181.0,1.0,0.0,0.0,1.0,1.0,2,Big ZuluIvolovolo,85
Big Zulu,Ivolovolo,24,58,184,59,153,25,30710,1,0,31,38437,28104.0,276223.0,30691.444444444445,158.0,9.0,29.0,4089.0,1.1835443037974684,1.1454953031596926,2,Big ZuluIvolovolo,85
Big Zulu,Ivolovolo,25,60,192,59,184,26,29528,1,0,8,38437,34652.0,34652.0,34652.0,166.0,1.0,0.0,0.0,1.0,1.0,2,Big ZuluIvolovolo,85
Big Zulu,Ivolovolo,26,65,166,59,-1,27,31747,1,0,-26,38437,27164.0,752022.0,35810.57142857143,146.0,21.0,53.0,21046.0,1.3630136986301369,1.7747754380798115,2,Big ZuluIvolovolo,85
Big Zulu,Umuzi eSandton,6,57,171,112,-1,7,31624,1,0,0,31624,60614.0,3820587.0,119393.34375,2.0,32.0,100.0,157000.0,51.0,3.5901606889497475,2,Big ZuluUmuzi eSandton,171
Big Zulu,Voicemail,1,44,52,52,115,2,47342,1,0,-63,94319,36171.0,1462987.0,56268.730769230766,3.0,26.0,193.0,80318.0,65.33333333333333,3.2205081418816177,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,2,46,29,29,52,3,60256,1,0,-23,94319,29437.0,120799.0,30199.75,149.0,4.0,40.0,1988.0,1.2684563758389262,1.0675340557801407,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,3,48,25,25,29,4,73788,1,0,-4,94319,43146.0,3864156.0,77283.12,3.0,50.0,148.0,73646.0,50.333333333333336,2.70690214620127,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,4,50,19,19,25,5,78606,1,0,-6,94319,28092.0,321351.0,32135.1,83.0,10.0,112.0,9549.0,2.3493975903614457,1.3399188381033746,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,5,52,14,14,19,6,78810,1,0,-5,94319,26948.0,86522.0,28840.666666666668,187.0,3.0,12.0,3545.0,1.0641711229946524,1.1315496511800505,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,6,54,14,14,14,7,81247,1,0,0,94319,35764.0,35764.0,35764.0,132.0,1.0,0.0,0.0,1.0,1.0,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,7,56,11,11,14,8,94319,1,0,-3,94319,33924.0,33924.0,33924.0,145.0,1.0,0.0,0.0,1.0,1.0,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,8,59,14,11,11,9,88339,1,0,3,94319,65064.0,65064.0,65064.0,80.0,1.0,0.0,0.0,1.0,1.0,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,1,62,38,11,22,11,55882,1,0,16,94319,165048.0,1762071.0,220258.875,3.0,8.0,4.0,93489.0,2.3333333333333335,1.5664352188454267,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,2,63,34,11,38,12,63919,1,0,-4,94319,40738.0,905810.0,50322.77777777778,65.0,18.0,101.0,22544.0,2.5538461538461537,1.5533899553242674,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,3,64,38,11,34,13,65562,1,0,4,94319,73999.0,73999.0,73999.0,60.0,1.0,0.0,0.0,1.0,1.0,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,4,66,32,11,38,14,65337,1,0,-6,94319,35327.0,35327.0,35327.0,186.0,1.0,0.0,0.0,1.0,1.0,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,5,67,37,11,32,15,62756,1,0,5,94319,55826.0,55826.0,55826.0,98.0,1.0,0.0,0.0,1.0,1.0,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,6,68,58,11,37,16,56433,1,0,21,94319,42971.0,115536.0,57768.0,57.0,2.0,92.0,29594.0,2.6140350877192984,1.68869702822834,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,7,69,43,11,58,17,64483,1,0,-15,94319,54028.0,54028.0,54028.0,105.0,1.0,0.0,0.0,1.0,1.0,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,8,70,55,11,43,18,62768,1,0,12,94319,65646.0,65646.0,65646.0,73.0,1.0,0.0,0.0,1.0,1.0,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,9,71,56,11,55,19,57553,1,0,1,94319,44938.0,515534.0,64441.75,24.0,8.0,170.0,78126.0,8.083333333333334,2.73852863945881,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,10,72,57,11,56,20,55860,1,0,1,94319,55342.0,55342.0,55342.0,101.0,1.0,0.0,0.0,1.0,1.0,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,11,73,56,11,57,21,62722,1,0,-1,94319,39604.0,112031.0,56015.5,58.0,2.0,120.0,32823.0,3.0689655172413794,1.8287799212200788,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,12,74,74,11,56,22,59772,1,0,18,94319,42761.0,42761.0,42761.0,159.0,1.0,0.0,0.0,1.0,1.0,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,13,75,107,11,74,23,54852,1,0,33,94319,63885.0,63885.0,63885.0,80.0,1.0,0.0,0.0,1.0,1.0,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,14,76,70,11,107,24,59143,1,0,-37,94319,77428.0,1311092.0,93649.42857142857,16.0,14.0,41.0,63321.0,3.5625,1.8178049284496565,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,15,77,74,11,70,25,67757,1,0,4,94319,49510.0,49510.0,49510.0,120.0,1.0,0.0,0.0,1.0,1.0,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,16,78,70,11,74,26,61740,1,0,-4,94319,42759.0,124814.0,62407.0,44.0,2.0,107.0,39296.0,3.4318181818181817,1.9190112023199795,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,17,79,100,11,70,27,46772,1,0,30,94319,59249.0,59249.0,59249.0,92.0,1.0,0.0,0.0,1.0,1.0,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,18,80,105,11,100,28,42918,1,0,5,94319,38552.0,38552.0,38552.0,195.0,1.0,0.0,0.0,1.0,1.0,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,19,81,89,11,105,29,52487,1,0,-16,94319,42288.0,241633.0,60408.25,33.0,4.0,144.0,54992.0,5.363636363636363,2.300416193719258,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,20,82,83,11,89,30,64742,1,0,-6,94319,55621.0,55621.0,55621.0,100.0,1.0,0.0,0.0,1.0,1.0,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,21,83,88,11,83,31,61203,1,0,5,94319,69077.0,69077.0,69077.0,66.0,1.0,0.0,0.0,1.0,1.0,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,22,84,101,11,88,32,52999,1,0,13,94319,54609.0,54609.0,54609.0,102.0,1.0,0.0,0.0,1.0,1.0,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,23,85,103,11,101,33,51660,1,0,2,94319,26409.0,324978.0,29543.454545454544,123.0,11.0,77.0,5753.0,1.6260162601626016,1.2178424022113674,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,24,86,115,11,103,34,52903,1,0,12,94319,29127.0,191248.0,31874.666666666668,100.0,6.0,58.0,5719.0,1.58,1.1963470319634704,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,25,87,122,11,115,35,52774,1,0,7,94319,31690.0,31690.0,31690.0,114.0,1.0,0.0,0.0,1.0,1.0,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,26,88,133,11,122,36,50728,1,0,11,94319,46928.0,6096541.0,210225.55172413794,1.0,29.0,84.0,256996.0,85.0,6.476389362427549,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,27,89,130,11,133,37,54130,1,0,-3,94319,34556.0,34556.0,34556.0,112.0,1.0,0.0,0.0,1.0,1.0,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,28,90,66,11,130,38,75276,1,0,-64,94319,97943.0,1130211.0,113021.1,23.0,10.0,15.0,31092.0,1.6521739130434783,1.3174499453763924,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,29,91,75,11,66,39,72190,1,0,9,94319,38702.0,353143.0,44142.875,101.0,8.0,97.0,9114.0,1.9603960396039604,1.2354917058549946,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,30,92,84,11,75,40,63915,1,0,9,94319,43174.0,2216762.0,61576.72222222222,18.0,36.0,174.0,32431.0,10.666666666666666,1.751169685458841,3,Big ZuluVoicemail,52
