trackAppearanceCount,artistAppearanceCount,artist_names,track_name,rank,uri,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
0,2,BNXN,PRAY,104,spotify:track:731NDNG7VQOA2KBnS43jqr,T.Y.E. / EMPIRE,3,134,137,275678,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,BNXN,0
0,3,BNXN,Pidgin & English,64,spotify:track:4jcrO2T6XJ1B7hXsAEJ3ve,T.Y.E. / EMPIRE,6,66,116,387389,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,BNXN,0
0,4,"BNXN, FOLA",Very Soon,19,spotify:track:2IocWgGPI0o6rmRDeb7Zrz,T.Y.E. / EMPIRE,1,14,29,833676,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,BNXN,0
0,5,"BNXN, Kizz Daniel, Seyi Vibez",GWAGWALADA,118,spotify:track:0YeUYYOh25Cn57DKTC8uS4,T.Y.E. / EMPIRE,2,166,148,258080,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,BNXN,0
0,6,"BNXN, Rema",Fi Kan We Kan,119,spotify:track:61N5fgHj3IPReRcULtXmDI,T.Y.E. / EMPIRE,2,126,62,257921,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,BNXN,0
0,0,Balloranking,Jungle,157,spotify:track:4sDJ96gu68rfMzlDNLh5M5,Dvpper Digital,52,127,4,224571,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Balloranking,0
0,1,"Balloranking, Seyi Vibez",Realize,152,spotify:track:37xumKXReRyER0jlfM3iVL,Zero Panic / Dvpper Music,119,170,39,230140,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Balloranking,0
0,0,Bella Shmurda,Appraisal,100,spotify:track:01lI217l9g8yjVDt2bsI6u,Dangbana Republik,23,105,11,283384,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Bella Shmurda,0
0,1,"Bella Shmurda, FOLA",Dangbana Riddim,23,spotify:track:1a9TV9miedFJbf7v2WMbSa,Dangbana Republik,10,17,36,800535,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Bella Shmurda,0
0,0,Billie Eilish,ocean eyes,196,spotify:track:2uIX8YMNjGMD7441kqyyNU,Darkroom,187,-1,4,193189,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Billie Eilish,0
0,1,"Billie Eilish, Khalid",lovely (with Khalid),172,spotify:track:0u2P5u6lvoDfwTYjAADbn4,Darkroom,128,155,162,208704,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Billie Eilish,0
0,0,Burna Boy,23,189,spotify:track:7EqoATlXAKNwzv45LAlqRt,Spaceship Entertainment Ltd.,107,-1,56,196802,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Burna Boy,0
0,1,Burna Boy,Love,61,spotify:track:4ACbff3fw2FkJ0xtJWilck,Spaceship Entertainment Ltd.,1,55,23,392764,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Burna Boy,0
