main_artist,artist_names,art_dict
Famous Dex,A$AP Rocky,{'Famous Dex': ['A$AP Rocky']}
Fantasia,,{'Fantasia': ['']}
Farruko,,{'Farruko': ['']}
Felix Jaehn,Mike Williams,{'Felix Jaehn': ['Mike Williams']}
FelixThe1st,Drya Mac - Finch Fetti,"{'FelixThe1st': [' Finch Fetti', 'Drya Mac ']}"
Felo Le Tee,Myztro,{'Felo Le Tee': ['Myztro']}
Felo Le Tee,Scotts Maphuma - Soulful Disciple - Nkulee501 - MDU aka TRP,"{'Felo Le Tee': [' Nkulee501 ', ' Soulful Disciple ', 'Scotts Maphuma ', ' MDU aka TRP']}"
Felo Le Tee,Daliwonga - Myztro,"{'Felo Le Tee': ['Daliwonga ', ' Myztro']}"
Felo Le Tee,Mellow & Sleazy - Keynote - SjavasDaDeejay - Kabelo Sings,"{'Felo Le Tee': [' Keynote ', ' SjavasDaDeejay ', 'Mellow & Sleazy ', ' Kabelo Sings']}"
Felo Le Tee,Uncle Waffles,{'Felo Le Tee': ['Uncle Waffles']}
Felo Le Tee,Focalistic - Turnupkiid - L4desh - Massive95k - Dj Motee,"{'Felo Le Tee': [' Dj Motee', ' Turnupkiid ', 'Focalistic ', ' Massive95k ', ' L4desh ']}"
Felo Le Tee,Toss,{'Felo Le Tee': ['Toss']}
Felo Le Tee,TOSS,{'Felo Le Tee': ['TOSS']}
Felo Le Tee,Madumane - Kabza De Small - Visca - Mpura,"{'Felo Le Tee': [' Visca ', 'Madumane ', ' Kabza De Small ', ' Mpura']}"
Felo Le Tee,Djy Biza - Scotts Maphuma - Thabza Tee - DJ Maphorisa,"{'Felo Le Tee': [' DJ Maphorisa', 'Djy Biza ', ' Thabza Tee ', ' Scotts Maphuma ']}"
Felo Le Tee,Keynote - LeeMcKrazy,"{'Felo Le Tee': [' LeeMcKrazy', 'Keynote ']}"
Fezeka Dlamini,Naledi - Nomfundo Moh,"{'Fezeka Dlamini': [' Nomfundo Moh', 'Naledi ']}"
Fifth Harmony,Ty Dolla $ign,{'Fifth Harmony': ['Ty Dolla $ign']}
Fireboy DML,Asake,{'Fireboy DML': ['Asake']}
Fireboy DML,Ed Sheeran,{'Fireboy DML': ['Ed Sheeran']}
Fivio Foreign,Kanye West - Alicia Keys,"{'Fivio Foreign': ['Kanye West ', ' Alicia Keys']}"
Flash Cortez,,{'Flash Cortez': ['']}
Fleetwood Mac,,{'Fleetwood Mac': ['']}
Flipp Dinero,,{'Flipp Dinero': ['']}
Flo Milli,,{'Flo Milli': ['']}
Florence + The Machine,,{'Florence + The Machine': ['']}
Focalistic,Sims Noreng,{'Focalistic': ['Sims Noreng']}
Focalistic,Mellow & Sleazy - DJ Maphorisa - Madumane,"{'Focalistic': [' DJ Maphorisa ', 'Mellow & Sleazy ', ' Madumane']}"
Focalistic,Mellow & Sleazy - Madumane,"{'Focalistic': ['Mellow & Sleazy ', ' Madumane']}"
Focalistic,Ftears - Xduppy - Shaunmusiq - M.J,"{'Focalistic': [' Shaunmusiq ', 'Ftears ', ' Xduppy ', ' M.J']}"
Focalistic,Ftears - Xduppy - Shaunmusiq - M.J,"{'Focalistic': [' Shaunmusiq ', 'Ftears ', ' Xduppy ', ' M.J']}"
Focalistic,Mellow & Sleazy - Lady Du - Mr JazziQ,"{'Focalistic': ['Mellow & Sleazy ', ' Lady Du ', ' Mr JazziQ']}"
Focalistic,Vigro Deep,{'Focalistic': ['Vigro Deep']}
Focalistic,Davido - Virgo Deep,"{'Focalistic': [' Virgo Deep', 'Davido ']}"
Focalistic,Eeque - Thama Tee,"{'Focalistic': [' Thama Tee', 'Eeque ']}"
Focalistic,Thama Tee - EeQue,"{'Focalistic': [' EeQue', 'Thama Tee ']}"
Focalistic,The Lowkeys - Moonchild Sanelly - Major League Djz - Kabza De Small,"{'Focalistic': [' Kabza De Small', 'The Lowkeys ', ' Major League Djz ', ' Moonchild Sanelly ']}"
Focalistic,Reece Madlisa - Riky Rick - Semi Tee,"{'Focalistic': [' Riky Rick ', 'Reece Madlisa ', ' Semi Tee']}"
Focalistic,Mellow & Sleazy - M.J,"{'Focalistic': ['Mellow & Sleazy ', ' M.J']}"
Focalistic,Madumane - Bongza - MDU aka TRP,"{'Focalistic': ['Madumane ', ' MDU aka TRP', ' Bongza ']}"
Focalistic,Mellow & Sleazy - Myztro - Kabza De Small - M.J,"{'Focalistic': [' Myztro ', 'Mellow & Sleazy ', ' Kabza De Small ', ' M.J']}"
Focalistic,Mellow & Sleazy - Enny Man Da Guitar - Reece Madlisa,"{'Focalistic': [' Enny Man Da Guitar ', 'Mellow & Sleazy ', ' Reece Madlisa']}"
Focalistic,Mellow & Sleazy - Pabi Cooper - M.J,"{'Focalistic': ['Mellow & Sleazy ', ' M.J', ' Pabi Cooper ']}"
Focalistic,MaWhoo - Ch'cco - EeQue - Thama Tee,"{'Focalistic': ['MaWhoo ', ' Thama Tee', "" Ch'cco "", ' EeQue ']}"
Focalistic,MaWhoo - Eeque - Ch'cco - Thama Tee,"{'Focalistic': ['MaWhoo ', ' Eeque ', ' Thama Tee', "" Ch'cco ""]}"
Fort Minor,Styles Of Beyond,{'Fort Minor': ['Styles Of Beyond']}
Foster The People,Stereotypes,{'Foster The People': ['Stereotypes']}
Foushe,,{'Foushe': ['']}
Francois van Coke,Hunter Kennedy,{'Francois van Coke': ['Hunter Kennedy']}
Francois van Coke,Spoegwolf,{'Francois van Coke': ['Spoegwolf']}
Frank Casino,Major League - Cassper Nyovest,"{'Frank Casino': ['Major League ', ' Cassper Nyovest']}"
Frank Ocean,,{'Frank Ocean': ['']}
Frank Sinatra,B. Swanson Quartet,{'Frank Sinatra': ['B. Swanson Quartet']}
Frank Sinatra,,{'Frank Sinatra': ['']}
Freddie Dredd,,{'Freddie Dredd': ['']}
French Montana,Drake,{'French Montana': ['Drake']}
French Montana,Blueface - Lil Tjay,"{'French Montana': ['Blueface ', ' Lil Tjay']}"
French Montana,Swae Lee,{'French Montana': ['Swae Lee']}
French Montana,Post Malone - Cardi B - Rvssian,"{'French Montana': [' Rvssian', 'Post Malone ', ' Cardi B ']}"
Frenzyoffixial,KayGee DaKing - Bizizi,"{'Frenzyoffixial': ['KayGee DaKing ', ' Bizizi']}"
Fridayy,,{'Fridayy': ['']}
Future,,{'Future': ['']}
Future,Metro Boomin,{'Future': ['Metro Boomin']}
Future,Lil Uzi Vert,{'Future': ['Lil Uzi Vert']}
Future,EST Gee,{'Future': ['EST Gee']}
Future,Metro Boomin - Travis Scott,"{'Future': ['Metro Boomin ', ' Travis Scott']}"
Future,Drake - Young Thug,"{'Future': ['Drake ', ' Young Thug']}"
Future,Metro Boomin - Rick Ross,"{'Future': ['Metro Boomin ', ' Rick Ross']}"
Future,Young Thug - Gunna,"{'Future': [' Gunna', 'Young Thug ']}"
Future,Juice WRLD,{'Future': ['Juice WRLD']}
Future,Travis Scott,{'Future': ['Travis Scott']}
Future,Young Thug,{'Future': ['Young Thug']}
Future,Drake,{'Future': ['Drake']}
Future,Kanye West,{'Future': ['Kanye West']}
Future,DaBaby - Drake - Lil Baby,"{'Future': [' Lil Baby', 'DaBaby ', ' Drake ']}"
Future,Kendrick Lamar - Metro Boomin,"{'Future': [' Metro Boomin', 'Kendrick Lamar ']}"
Future,Metro Boomin - J. Cole,"{'Future': ['Metro Boomin ', ' J. Cole']}"
Future,Nicki Minaj,{'Future': ['Nicki Minaj']}
Future,YoungBoy Never Broke Again,{'Future': ['YoungBoy Never Broke Again']}
Future,Metro Boomin - Playboi Carti - Travis Scott,"{'Future': ['Metro Boomin ', ' Travis Scott', ' Playboi Carti ']}"
Future,Kodak Black,{'Future': ['Kodak Black']}
Future,Drake - Tems,"{'Future': [' Tems', 'Drake ']}"
Future,Metro Boomin - The Weeknd,"{'Future': ['Metro Boomin ', ' The Weeknd']}"
G Herbo,Lil Uzi Vert - Juice WRLD - Chance the Rapper,"{'G Herbo': ['Lil Uzi Vert ', ' Chance the Rapper', ' Juice WRLD ']}"
G-Eazy,Yo Gotti - YBN Nahmir,"{'G-Eazy': [' YBN Nahmir', 'Yo Gotti ']}"
G-Eazy,Blac Youngsta - BlocBoy JB,"{'G-Eazy': ['Blac Youngsta ', ' BlocBoy JB']}"
G-Eazy,blackbear,{'G-Eazy': ['blackbear']}
G-Eazy,Halsey,{'G-Eazy': ['Halsey']}
G-Eazy,Gunna,{'G-Eazy': ['Gunna']}
G-Eazy,Jack Harlow,{'G-Eazy': ['Jack Harlow']}
G-Eazy,A$AP Rocky - Cardi B,"{'G-Eazy': ['A$AP Rocky ', ' Cardi B']}"
G-Eazy,Chris Brown - Mark Morrison,"{'G-Eazy': [' Mark Morrison', 'Chris Brown ']}"
G-Eazy,Tory Lanez - Tyga,"{'G-Eazy': [' Tyga', 'Tory Lanez ']}"
G-Eazy,Blueface,{'G-Eazy': ['Blueface']}
G-Jealous,Thembi,{'G-Jealous': ['Thembi']}
GASHI,DJ Snake - French Montana,"{'GASHI': ['DJ Snake ', ' French Montana']}"
GAYLE,,{'GAYLE': ['']}
GIVON,,{'GIVON': ['']}
Gaba Cannal,Mr Abie - Kandy Beats,"{'Gaba Cannal': ['Mr Abie ', ' Kandy Beats']}"
Gaba Cannal,George Lesley - Russell Zuma,"{'Gaba Cannal': ['George Lesley ', ' Russell Zuma']}"
Gaba Cannal,Xavi Yentin,{'Gaba Cannal': ['Xavi Yentin']}
Gaba Cannal,Ard Matthews,{'Gaba Cannal': ['Ard Matthews']}
Gabry Ponte,Prezioso - LUM!X,"{'Gabry Ponte': ['Prezioso ', ' LUM!X']}"
Galantis,OneRepublic,{'Galantis': ['OneRepublic']}
Galantis,David Guetta - Little Mix,"{'Galantis': [' Little Mix', 'David Guetta ']}"
Gaullin,,{'Gaullin': ['']}
Geato,Amapiano,{'Geato': ['Amapiano']}
Gee Six Five,,{'Gee Six Five': ['']}
Gemini Major,Tellaman - Nasty C,"{'Gemini Major': ['Tellaman ', ' Nasty C']}"
George Ezra,,{'George Ezra': ['']}
Gesaffelstein,The Weeknd,{'Gesaffelstein': ['The Weeknd']}
Ggoldie,Ceeka RSA - Chley - RIVALZ - T.M.A_Rsa,"{'Ggoldie': [' Chley ', ' T.M.A_Rsa', 'Ceeka RSA ', ' RIVALZ ']}"
Gigi Perez,,{'Gigi Perez': ['']}
Giveon,,{'Giveon': ['']}
Giveon,Snoh Aalegra,{'Giveon': ['Snoh Aalegra']}
Glass Animals,,{'Glass Animals': ['']}
Glenn Jones,,{'Glenn Jones': ['']}
GloRilla,,{'GloRilla': ['']}
GloRilla,Cardi B,{'GloRilla': ['Cardi B']}
GloRilla,Sexyy Red,{'GloRilla': ['Sexyy Red']}
Gnarls Barkley,,{'Gnarls Barkley': ['']}
Gobi Beast,Dj Respect,{'Gobi Beast': ['Dj Respect']}
GoldFish,Cat Dealers,{'GoldFish': ['Cat Dealers']}
GoldFish,Sorana,{'GoldFish': ['Sorana']}
GoldFish,Zeeba,{'GoldFish': ['Zeeba']}
Goldmax,Dlala Thukzin - Beast Rsa - Funky Qla - Zee Nxumalo,"{'Goldmax': [' Funky Qla ', ' Beast Rsa ', ' Zee Nxumalo', 'Dlala Thukzin ']}"
Good Neighbours,,{'Good Neighbours': ['']}
Goon Flavour,Master KG - Naledi Aphiwe,"{'Goon Flavour': ['Master KG ', ' Naledi Aphiwe']}"
Goya Menor,Nektunez,{'Goya Menor': ['Nektunez']}
Gracie Abrams,,{'Gracie Abrams': ['']}
Gryffin,Elley Duh,{'Gryffin': ['Elley Duh']}
Gucci Mane,Justin Bieber,{'Gucci Mane': ['Justin Bieber']}
Gucci Mane,Bruno Mars - Kodak Black,"{'Gucci Mane': [' Kodak Black', 'Bruno Mars ']}"
Gunna,Lil Baby,{'Gunna': ['Lil Baby']}
Gunna,,{'Gunna': ['']}
Gunna,Roddy Ricch,{'Gunna': ['Roddy Ricch']}
Gunna,Young Thug,{'Gunna': ['Young Thug']}
Gunna,Drake,{'Gunna': ['Drake']}
Gunna,Offset,{'Gunna': ['Offset']}
Gunna,Lil Uzi Vert,{'Gunna': ['Lil Uzi Vert']}
Gunna,Travis Scott,{'Gunna': ['Travis Scott']}
Gunna,Chris Brown - BLEU,"{'Gunna': [' BLEU', 'Chris Brown ']}"
Gunna,Kodak Black,{'Gunna': ['Kodak Black']}
Gunna,G Herbo,{'Gunna': ['G Herbo']}
Gunna,Young Thug - Future,"{'Gunna': [' Future', 'Young Thug ']}"
Gunna,21 Savage,{'Gunna': ['21 Savage']}
Gunna,Future,{'Gunna': ['Future']}
Gunna,Roddy Ricch - Future,"{'Gunna': [' Future', 'Roddy Ricch ']}"
Gunna,Chle,{'Gunna': ['Chle']}
Gwen Stefani,Blake Shelton,{'Gwen Stefani': ['Blake Shelton']}
Gyakie,,{'Gyakie': ['']}
H.E.R.,,{'H.E.R.': ['']}
H.E.R.,Chris Brown,{'H.E.R.': ['Chris Brown']}
H.E.R.,Bryson Tiller,{'H.E.R.': ['Bryson Tiller']}
HENNYBELIT,Mfana Kah Gogo - TBO,"{'HENNYBELIT': ['Mfana Kah Gogo ', ' TBO']}"
HVME,,{'HVME': ['']}
Hailee Steinfeld,BloodPop,{'Hailee Steinfeld': ['BloodPop']}
Hailee Steinfeld,Alesso - Florida Georgia Line - WATT,"{'Hailee Steinfeld': ['Alesso ', ' Florida Georgia Line ', ' WATT']}"
Hailee Steinfeld,,{'Hailee Steinfeld': ['']}
Hailee Steinfeld,Zedd - Grey,"{'Hailee Steinfeld': ['Zedd ', ' Grey']}"
Halle,,{'Halle': ['']}
Halsey,,{'Halsey': ['']}
Hanumankind,Kalmi,{'Hanumankind': ['Kalmi']}
Harry Cane,Master KG - DJ Latimmy,"{'Harry Cane': ['Master KG ', ' DJ Latimmy']}"
Harry Cane,Master KG - DJ Latimmy - Eemoh,"{'Harry Cane': [' DJ Latimmy ', ' Eemoh', 'Master KG ']}"
Harry Styles,,{'Harry Styles': ['']}
Harrycane,Master KG - DJ Latimmy,"{'Harrycane': ['Master KG ', ' DJ Latimmy']}"
Harrycane,Master KG - DJ Latimmy - Eemoh,"{'Harrycane': [' DJ Latimmy ', ' Eemoh', 'Master KG ']}"
Harrycane,Nkosazana Daughter,{'Harrycane': ['Nkosazana Daughter']}
Harrycane,Eemoh,{'Harrycane': ['Eemoh']}
Headie One,Drake,{'Headie One': ['Drake']}
Heavy-K,Bucie - Nokwazi,"{'Heavy-K': ['Bucie ', ' Nokwazi']}"
Heavy-K,Samthing Soweto - Professor - Thakzin,"{'Heavy-K': [' Professor ', 'Samthing Soweto ', ' Thakzin']}"
Hillsong Worship,Reuben Morgan - Brooke Ligertwood,"{'Hillsong Worship': [' Brooke Ligertwood', 'Reuben Morgan ']}"
Hlengiwe Mhlaba,,{'Hlengiwe Mhlaba': ['']}
Holly Rey,,{'Holly Rey': ['']}
Hozier,,{'Hozier': ['']}
ILuvJupiter,,{'ILuvJupiter': ['']}
INNOVATIVE DJz,Wade Yarrow,{'INNOVATIVE DJz': ['Wade Yarrow']}
INTERWORLD,,{'INTERWORLD': ['']}
IShowSpeed,,{'IShowSpeed': ['']}
Ice Beats Slide,Sbuda Maleather,{'Ice Beats Slide': ['Sbuda Maleather']}
Ice Beats Slide,Sbuda Maleather - 2woBunnies,"{'Ice Beats Slide': [' 2woBunnies', 'Sbuda Maleather ']}"
Ice Spice,,{'Ice Spice': ['']}
Ice Spice,Central Cee,{'Ice Spice': ['Central Cee']}
Ice Spice,Nicki Minaj,{'Ice Spice': ['Nicki Minaj']}
Imagine Dragons,,{'Imagine Dragons': ['']}
Imagine Dragons,League of Legends - JID - Arcane,"{'Imagine Dragons': [' JID ', 'League of Legends ', ' Arcane']}"
Imanbek,BYOR,{'Imanbek': ['BYOR']}
Iniko,,{'Iniko': ['']}
Inkabi Zezwe,Big Zulu - Sjava,"{'Inkabi Zezwe': ['Big Zulu ', ' Sjava']}"
Inkabi Zezwe,Big Zulu - Sjava - Xowla,"{'Inkabi Zezwe': [' Sjava ', 'Big Zulu ', ' Xowla']}"
Inkos'yamagcokama,Sne Ntuli,"{""Inkos'yamagcokama"": ['Sne Ntuli']}"
Inkos'yamagcokama,,"{""Inkos'yamagcokama"": ['']}"
Intaba Yase Dubai,,{'Intaba Yase Dubai': ['']}
Internet Money,Trippie Redd - Juice WRLD - Diplo,"{'Internet Money': ['Trippie Redd ', ' Diplo', ' Juice WRLD ']}"
Internet Money,Lil Uzi Vert - Gunna - Don Toliver,"{'Internet Money': [' Don Toliver', 'Lil Uzi Vert ', ' Gunna ']}"
Internet Money,Don Toliver - Gunna - NAV,"{'Internet Money': [' Gunna ', 'Don Toliver ', ' NAV']}"
Internet Money,Roddy Ricch - Don Toliver,"{'Internet Money': [' Don Toliver', 'Roddy Ricch ']}"
Intimate Worshippers,,{'Intimate Worshippers': ['']}
Irene-Louise Van Wyk,,{'Irene-Louise Van Wyk': ['']}
Isaiah Rashad,Smino,{'Isaiah Rashad': ['Smino']}
Isaiah Rashad,,{'Isaiah Rashad': ['']}
Isaiah Rashad,Lil Uzi Vert,{'Isaiah Rashad': ['Lil Uzi Vert']}
Isaiah Rashad,Duke Deuce,{'Isaiah Rashad': ['Duke Deuce']}
Isaiah Rashad,6LACK - SZA,"{'Isaiah Rashad': ['6LACK ', ' SZA']}"
Isaiah Rashad,Doechii - Kal Banx,"{'Isaiah Rashad': ['Doechii ', ' Kal Banx']}"
Isitha sama ex,,{'Isitha sama ex': ['']}
Issa sisdoh,Ancestral Rituals,{'Issa sisdoh': ['Ancestral Rituals']}
Iyanya,DJ Tarico - Preck - Nelson Tivane,"{'Iyanya': [' Nelson Tivane', 'DJ Tarico ', ' Preck ']}"
J Balvin,Bad Bunny - Dua Lipa - Tainy,"{'J Balvin': ['Bad Bunny ', ' Tainy', ' Dua Lipa ']}"
J Hus,Drake,{'J Hus': ['Drake']}
J JOHN THE BIG BABY,,{'J JOHN THE BIG BABY': ['']}
J. Cole,Bas,{'J. Cole': ['Bas']}
J. Cole,,{'J. Cole': ['']}
J. Cole,kiLL edward,{'J. Cole': ['kiLL edward']}
J. Cole,Central Cee - Bas,"{'J. Cole': [' Bas', 'Central Cee ']}"
J. Cole,Ab-Soul - Daylyt,"{'J. Cole': ['Ab', ' Daylyt', 'Soul ']}"
J. Cole,Miguel,{'J. Cole': ['Miguel']}
J. Cole,Gucci Mane - Young Dro - Ari Lennox,"{'J. Cole': [' Ari Lennox', 'Gucci Mane ', ' Young Dro ']}"
J. Cole,Cam'ron,"{'J. Cole': [""Cam'ron""]}"
J. Cole,Cults - Amber Coffman,"{'J. Cole': [' Amber Coffman', 'Cults ']}"
J. Cole,6LACK - Bas,"{'J. Cole': ['6LACK ', ' Bas']}"
J. Cole,21 Savage - Morray,"{'J. Cole': [' Morray', '21 Savage ']}"
J. Cole,Lil Baby,{'J. Cole': ['Lil Baby']}
JACKBOYS,Sheck Wes,{'JACKBOYS': ['Sheck Wes']}
JACKBOYS,Pop Smoke - Travis Scott,"{'JACKBOYS': ['Pop Smoke ', ' Travis Scott']}"
JACKBOYS,,{'JACKBOYS': ['']}
JACKBOYS,Young Thug - Travis Scott,"{'JACKBOYS': ['Young Thug ', ' Travis Scott']}"
JACKBOYS,Travis Scott - Don Toliver,"{'JACKBOYS': ['Travis Scott ', ' Don Toliver']}"
JID,Kenny Mason,{'JID': ['Kenny Mason']}
JID,21 Savage - Baby Tate,"{'JID': ['21 Savage ', ' Baby Tate']}"
JIN,,{'JIN': ['']}
JP Cooper,,{'JP Cooper': ['']}
JP Saxe,Julia Michaels,{'JP Saxe': ['Julia Michaels']}
JVKE,,{'JVKE': ['']}
Jack Harlow,Drake,{'Jack Harlow': ['Drake']}
Jack Harlow,,{'Jack Harlow': ['']}
Jack Harlow,Pharrell Williams,{'Jack Harlow': ['Pharrell Williams']}
Jack Harlow,Justin Timberlake,{'Jack Harlow': ['Justin Timberlake']}
Jack Harlow,Lil Wayne,{'Jack Harlow': ['Lil Wayne']}
Jack Harlow,Pooh Shiesty,{'Jack Harlow': ['Pooh Shiesty']}
Jack Harlow,DaBaby - Tory Lanez - Lil Wayne,"{'Jack Harlow': [' Lil Wayne', ' Tory Lanez ', 'DaBaby ']}"
Jack Harlow,Big Sean,{'Jack Harlow': ['Big Sean']}
Jacquees,Chris Brown,{'Jacquees': ['Chris Brown']}
Jaden,Justin Bieber,{'Jaden': ['Justin Bieber']}
Jaden,Christian Rich,{'Jaden': ['Christian Rich']}
Jaden,,{'Jaden': ['']}
Jaden,Lido,{'Jaden': ['Lido']}
Jaden,WILLOW,{'Jaden': ['WILLOW']}
Jain,,{'Jain': ['']}
Jake Paul,,{'Jake Paul': ['']}
James Arthur,,{'James Arthur': ['']}
James Arthur,Anne-Marie,"{'James Arthur': ['Marie', 'Anne']}"
James Bay,,{'James Bay': ['']}
James Bay,Julia Michaels,{'James Bay': ['Julia Michaels']}
James Blake,Metro Boomin - Travis Scott,"{'James Blake': ['Metro Boomin ', ' Travis Scott']}"
James Hype,Miggy Dela Rosa,{'James Hype': ['Miggy Dela Rosa']}
James Johnston,Appel,{'James Johnston': ['Appel']}
Jamie Fine,,{'Jamie Fine': ['']}
Janesh,Abi wa Mampela - Shebeshxt - Hitboss SA,"{'Janesh': [' Shebeshxt ', 'Abi wa Mampela ', ' Hitboss SA']}"
Janesh,Shandesh - Hitboss SA - Abi wa Mampela,"{'Janesh': [' Abi wa Mampela', 'Shandesh ', ' Hitboss SA ']}"
Jason Derulo,,{'Jason Derulo': ['']}
Jason Derulo,Nicki Minaj - David Guetta - Willy William,"{'Jason Derulo': [' Willy William', ' David Guetta ', 'Nicki Minaj ']}"
Jason Derulo,Maroon 5 - Adam Levine,"{'Jason Derulo': ['Maroon 5 ', ' Adam Levine']}"
Jason Derulo,Nuka,{'Jason Derulo': ['Nuka']}
Jason Isbell and the 400 Unit,,{'Jason Isbell and the 400 Unit': ['']}
Jason Mraz,,{'Jason Mraz': ['']}
Jawsh 685,Jason Derulo - BTS,"{'Jawsh 685': [' BTS', 'Jason Derulo ']}"
Jawsh 685,Jason Derulo,{'Jawsh 685': ['Jason Derulo']}
Jax Jones,Europa - Martin Solveig - Madison Beer,"{'Jax Jones': [' Madison Beer', ' Martin Solveig ', 'Europa ']}"
Jax Jones,Ina Wroldsen,{'Jax Jones': ['Ina Wroldsen']}
Jax Jones,Bebe Rexha,{'Jax Jones': ['Bebe Rexha']}
Jay,Irene-Louise Van Wyk,"{'Jay': ['Irene', 'Louise Van Wyk']}"
Jay Electronica,Travis Scott,{'Jay Electronica': ['Travis Scott']}
Jay Music,Mellow & Sleazy - DJ SOL K,"{'Jay Music': ['Mellow & Sleazy ', ' DJ SOL K']}"
Jay Rock,Kendrick Lamar - James Blake - Future,"{'Jay Rock': [' Future', ' James Blake ', 'Kendrick Lamar ']}"
Jay Rock,,{'Jay Rock': ['']}
Jay Rock,Kendrick Lamar,{'Jay Rock': ['Kendrick Lamar']}
JayO,,{'JayO': ['']}
Jaymes Young,,{'Jaymes Young': ['']}
Jayy Scott,KayyStar777 - Laz Mfanaka - Ishuu Industry,"{'Jayy Scott': ['KayyStar777 ', ' Ishuu Industry', ' Laz Mfanaka ']}"
Jaziel Brothers,,{'Jaziel Brothers': ['']}
JazziDisciples,Mporoza,{'JazziDisciples': ['Mporoza']}
JazziDisciples,Vigro Deep - DJ Buckz,"{'JazziDisciples': ['Vigro Deep ', ' DJ Buckz']}"
Jeremy Loops,,{'Jeremy Loops': ['']}
Jeremy Loops,Motheo Moleko,{'Jeremy Loops': ['Motheo Moleko']}
Jeremy Zucker,,{'Jeremy Zucker': ['']}
Jess Glynne,,{'Jess Glynne': ['']}
Jessica Darrow,,{'Jessica Darrow': ['']}
Jessie J,Nicki Minaj - Ariana Grande,"{'Jessie J': ['Nicki Minaj ', ' Ariana Grande']}"
Jessie Reyez,6LACK,{'Jessie Reyez': ['6LACK']}
Jhen Aiko,Nas,{'Jhen Aiko': ['Nas']}
Jhen Aiko,H.E.R.,{'Jhen Aiko': ['H.E.R.']}
Jhen Aiko,,{'Jhen Aiko': ['']}
Jhen Aiko,Future - Miguel,"{'Jhen Aiko': ['Future ', ' Miguel']}"
Jhen Aiko,John Legend,{'Jhen Aiko': ['John Legend']}
Jhen Aiko,Big Sean,{'Jhen Aiko': ['Big Sean']}
Jhen Aiko,Ab-Soul,"{'Jhen Aiko': ['Soul', 'Ab']}"
Jhen Aiko,Ty Dolla $ign,{'Jhen Aiko': ['Ty Dolla $ign']}
Jhen Aiko,Swae Lee,{'Jhen Aiko': ['Swae Lee']}
Jhen Aiko,Dr. Chill,{'Jhen Aiko': ['Dr. Chill']}
Jhen Aiko,Micahfonecheck,{'Jhen Aiko': ['Micahfonecheck']}
Jimin,,{'Jimin': ['']}
Jimmy Maradona,Mellow & Sleazy - Ch'cco - LeeMcKrazy - QuayR Musiq,"{'Jimmy Maradona': ['Mellow & Sleazy ', ' LeeMcKrazy ', "" Ch'cco "", ' QuayR Musiq']}"
Jnr Choi,Sam Tompkins,{'Jnr Choi': ['Sam Tompkins']}
Jobe London,Kamo Manje - Mphow69,"{'Jobe London': ['Kamo Manje ', ' Mphow69']}"
Joe,,{'Joe': ['']}
Joeboy,,{'Joeboy': ['']}
Joel Corry,RAYE - David Guetta,"{'Joel Corry': ['RAYE ', ' David Guetta']}"
Joel Corry,MNEK,{'Joel Corry': ['MNEK']}
Joel Corry,Jax Jones - Charli XCX - Saweetie,"{'Joel Corry': [' Saweetie', ' Charli XCX ', 'Jax Jones ']}"
Joey Bada$$,Diddy,{'Joey Bada$$': ['Diddy']}
Joey Bada$$,,{'Joey Bada$$': ['']}
Joey Fatts,A-Reece,"{'Joey Fatts': ['A', 'Reece']}"
John Legend,BloodPop,{'John Legend': ['BloodPop']}
John Legend,,{'John Legend': ['']}
John Legend,Jhen Aiko,{'John Legend': ['Jhen Aiko']}
John Lennon,Yoko Ono,{'John Lennon': ['Yoko Ono']}
John Mayer,,{'John Mayer': ['']}
Johnny Clegg & Juluka,Sipho Mchunu,{'Johnny Clegg & Juluka': ['Sipho Mchunu']}
Johnny Clegg & Savuka,,{'Johnny Clegg & Savuka': ['']}
Joji,Diplo,{'Joji': ['Diplo']}
Joji,,{'Joji': ['']}
Jon Bellion,,{'Jon Bellion': ['']}
Jonas Blue,Lennon Stella - Liam Payne,"{'Jonas Blue': [' Liam Payne', 'Lennon Stella ']}"
Jonas Blue,Jack & Jack,{'Jonas Blue': ['Jack & Jack']}
Jonas Blue,Theresa Rex,{'Jonas Blue': ['Theresa Rex']}
Jonas Brothers,,{'Jonas Brothers': ['']}
Jonas Brothers,KAROL G,{'Jonas Brothers': ['KAROL G']}
Jordan Adetunji,,{'Jordan Adetunji': ['']}
Jordan Adetunji,Kehlani,{'Jordan Adetunji': ['Kehlani']}
Jordin Sparks,Chris Brown,{'Jordin Sparks': ['Chris Brown']}
Jorja Smith,GuiltyBeatz,{'Jorja Smith': ['GuiltyBeatz']}
Jorja Smith,Burna Boy,{'Jorja Smith': ['Burna Boy']}
Jorja Smith,,{'Jorja Smith': ['']}
Jos Feliciano,,{'Jos Feliciano': ['']}
Josh Levi,,{'Josh Levi': ['']}
Josiah De Disciple,Maline Aura,{'Josiah De Disciple': ['Maline Aura']}
Josiah De Disciple,Zuma - Reece Madlisa,"{'Josiah De Disciple': [' Reece Madlisa', 'Zuma ']}"
Josiah De Disciple,Jessica LM,{'Josiah De Disciple': ['Jessica LM']}
Josiah De Disciple,,{'Josiah De Disciple': ['']}
Journey,,{'Journey': ['']}
Joyner Lucas,,{'Joyner Lucas': ['']}
Joyner Lucas,Logic,{'Joyner Lucas': ['Logic']}
Joyner Lucas,Lil Baby,{'Joyner Lucas': ['Lil Baby']}
