rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,Start_Date,Week,Year,Start_Date_Dt,Artist,ArtistCount,lenOnCharts,Position_Difference
86,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,81,81,7,2613,2021-02-07,5,2021,2021-02-07,AJR,1,8,-20
79,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,79,86,8,2764,2021-02-08,6,2021,2021-02-08,AJR,1,8,5
56,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,56,79,9,2420,2021-02-09,6,2021,2021-02-09,AJR,1,8,-7
57,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,56,56,10,2065,2021-02-10,6,2021,2021-02-10,AJR,1,8,-23
50,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,50,57,11,1899,2021-02-11,6,2021,2021-02-11,AJR,1,8,1
47,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,47,50,12,1742,2021-02-12,6,2021,2021-02-12,AJR,1,8,-7
45,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,45,47,13,1785,2021-02-13,6,2021,2021-02-13,AJR,1,8,-3
39,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,45,14,1834,2021-02-14,6,2021,2021-02-14,AJR,1,8,-2
53,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,39,15,1896,2021-02-15,7,2021,2021-02-15,AJR,1,8,-6
54,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,53,16,1883,2021-02-16,7,2021,2021-02-16,AJR,1,8,14
49,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,54,17,1821,2021-02-17,7,2021,2021-02-17,AJR,1,8,1
50,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,49,18,1822,2021-02-18,7,2021,2021-02-18,AJR,1,8,-5
58,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,50,19,1754,2021-02-19,7,2021,2021-02-19,AJR,1,8,1
56,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,58,20,1696,2021-02-20,7,2021,2021-02-20,AJR,1,8,8
65,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,56,21,1601,2021-02-21,7,2021,2021-02-21,AJR,1,8,-2
75,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,65,22,1672,2021-02-22,8,2021,2021-02-22,AJR,1,8,9
82,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,75,23,1608,2021-02-23,8,2021,2021-02-23,AJR,1,8,10
64,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,82,24,1748,2021-02-24,8,2021,2021-02-24,AJR,1,8,7
55,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,64,25,1765,2021-02-25,8,2021,2021-02-25,AJR,1,8,-18
41,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,55,26,1994,2021-02-26,8,2021,2021-02-26,AJR,1,8,-9
43,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,41,27,1859,2021-02-27,8,2021,2021-02-27,AJR,1,8,-14
44,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,43,28,1760,2021-02-28,8,2021,2021-02-28,AJR,1,8,2
52,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,44,29,1636,2021-03-01,9,2021,2021-03-01,AJR,1,8,1
52,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,52,30,1762,2021-03-02,9,2021,2021-03-02,AJR,1,8,8
51,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,52,31,1791,2021-03-03,9,2021,2021-03-03,AJR,1,8,0
51,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,51,32,1751,2021-03-04,9,2021,2021-03-04,AJR,1,8,-1
56,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,51,33,1753,2021-03-05,9,2021,2021-03-05,AJR,1,8,0
50,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,56,34,1762,2021-03-06,9,2021,2021-03-06,AJR,1,8,5
50,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,50,35,1725,2021-03-07,9,2021,2021-03-07,AJR,1,8,-6
51,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,50,36,1787,2021-03-08,10,2021,2021-03-08,AJR,1,8,0
55,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,51,37,1713,2021-03-09,10,2021,2021-03-09,AJR,1,8,1
59,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,55,38,1673,2021-03-10,10,2021,2021-03-10,AJR,1,8,4
66,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,59,39,1620,2021-03-11,10,2021,2021-03-11,AJR,1,8,4
78,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,66,40,1590,2021-03-12,10,2021,2021-03-12,AJR,1,8,7
67,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,78,41,1632,2021-03-13,10,2021,2021-03-13,AJR,1,8,12
65,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,67,42,1662,2021-03-14,10,2021,2021-03-14,AJR,1,8,-11
74,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,65,43,1628,2021-03-15,11,2021,2021-03-15,AJR,1,8,-2
74,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,74,44,1621,2021-03-16,11,2021,2021-03-16,AJR,1,8,9
72,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,74,45,1663,2021-03-17,11,2021,2021-03-17,AJR,1,8,0
86,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,72,46,1550,2021-03-18,11,2021,2021-03-18,AJR,1,8,-2
94,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,86,47,1565,2021-03-19,11,2021,2021-03-19,AJR,1,8,14
86,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,94,48,1503,2021-03-20,11,2021,2021-03-20,AJR,1,8,8
97,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,86,49,1466,2021-03-21,11,2021,2021-03-21,AJR,1,8,-8
94,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,97,50,1546,2021-03-22,12,2021,2021-03-22,AJR,1,8,11
106,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,94,51,1500,2021-03-23,12,2021,2021-03-23,AJR,1,8,-3
101,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,106,52,1519,2021-03-24,12,2021,2021-03-24,AJR,1,8,12
126,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,101,53,1392,2021-03-25,12,2021,2021-03-25,AJR,1,8,-5
87,spotify:track:2I2AqFb0f9UNnolWc2MafC,AJR,Bang!,Black Butter,39,126,54,1742,2021-03-26,12,2021,2021-03-26,AJR,1,8,25
90,spotify:track:5FQPpxOXsvkMN6v18gtpwY,AJR,Bang!,Black Butter,39,87,55,1657,2021-03-27,12,2021,2021-03-27,AJR,1,8,-39
91,spotify:track:5FQPpxOXsvkMN6v18gtpwY,AJR,Bang!,Black Butter,39,90,56,1680,2021-03-28,12,2021,2021-03-28,AJR,1,8,3
94,spotify:track:5FQPpxOXsvkMN6v18gtpwY,AJR,Bang!,Black Butter,39,91,57,1707,2021-03-29,13,2021,2021-03-29,AJR,1,8,1
93,spotify:track:5FQPpxOXsvkMN6v18gtpwY,AJR,Bang!,Black Butter,39,94,58,1762,2021-03-30,13,2021,2021-03-30,AJR,1,8,3
86,spotify:track:5FQPpxOXsvkMN6v18gtpwY,AJR,Bang!,Black Butter,39,93,59,1857,2021-03-31,13,2021,2021-03-31,AJR,1,8,-1
194,spotify:track:5dpQn0AXTRnJV0Ik1FcU47,AKMU,HAPPENING,YG Entertainment,194,-1,1,2052,2021-02-05,5,2021,2021-02-05,AKMU,1,0,0
150,spotify:track:5dpQn0AXTRnJV0Ik1FcU47,AKMU,HAPPENING,YG Entertainment,150,-1,2,2038,2021-02-07,5,2021,2021-02-07,AKMU,1,0,0
185,spotify:track:5dpQn0AXTRnJV0Ik1FcU47,AKMU,HAPPENING,YG Entertainment,150,150,3,1902,2021-02-08,6,2021,2021-02-08,AKMU,1,0,151
150,spotify:track:5dpQn0AXTRnJV0Ik1FcU47,AKMU,HAPPENING,YG Entertainment,150,185,4,1538,2021-02-09,6,2021,2021-02-09,AKMU,1,0,35
178,spotify:track:5dpQn0AXTRnJV0Ik1FcU47,AKMU,HAPPENING,YG Entertainment,150,150,5,1231,2021-02-10,6,2021,2021-02-10,AKMU,1,0,-35
102,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,102,-1,1,1361,2021-02-01,5,2021,2021-02-01,AKMU,1,8,0
80,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,80,102,2,4146,2021-02-02,5,2021,2021-02-02,AKMU,1,8,103
54,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,54,80,3,4201,2021-02-03,5,2021,2021-02-03,AKMU,1,8,-22
44,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,44,54,4,4108,2021-02-04,5,2021,2021-02-04,AKMU,1,8,-26
39,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,39,44,5,3960,2021-02-05,5,2021,2021-02-05,AKMU,1,8,-10
35,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,35,39,6,3919,2021-02-06,5,2021,2021-02-06,AKMU,1,8,-5
37,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,35,35,7,3686,2021-02-07,5,2021,2021-02-07,AKMU,1,8,-4
43,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,35,37,8,3640,2021-02-08,6,2021,2021-02-08,AKMU,1,8,2
33,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,43,9,2849,2021-02-09,6,2021,2021-02-09,AKMU,1,8,6
49,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,33,10,2211,2021-02-10,6,2021,2021-02-10,AKMU,1,8,-10
53,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,49,11,1885,2021-02-11,6,2021,2021-02-11,AKMU,1,8,16
60,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,53,12,1604,2021-02-12,6,2021,2021-02-12,AKMU,1,8,4
68,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,60,13,1567,2021-02-13,6,2021,2021-02-13,AKMU,1,8,7
59,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,68,14,1604,2021-02-14,6,2021,2021-02-14,AKMU,1,8,8
69,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,59,15,1673,2021-02-15,7,2021,2021-02-15,AKMU,1,8,-9
69,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,69,16,1601,2021-02-16,7,2021,2021-02-16,AKMU,1,8,10
79,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,69,17,1468,2021-02-17,7,2021,2021-02-17,AKMU,1,8,0
72,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,79,18,1553,2021-02-18,7,2021,2021-02-18,AKMU,1,8,10
77,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,72,19,1505,2021-02-19,7,2021,2021-02-19,AKMU,1,8,-7
88,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,77,20,1419,2021-02-20,7,2021,2021-02-20,AKMU,1,8,5
81,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,88,21,1434,2021-02-21,7,2021,2021-02-21,AKMU,1,8,11
90,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,81,22,1498,2021-02-22,8,2021,2021-02-22,AKMU,1,8,-7
98,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,90,23,1480,2021-02-23,8,2021,2021-02-23,AKMU,1,8,9
92,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,98,24,1469,2021-02-24,8,2021,2021-02-24,AKMU,1,8,8
96,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,92,25,1395,2021-02-25,8,2021,2021-02-25,AKMU,1,8,-6
97,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,96,26,1393,2021-02-26,8,2021,2021-02-26,AKMU,1,8,4
83,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,97,27,1416,2021-02-27,8,2021,2021-02-27,AKMU,1,8,1
73,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,83,28,1390,2021-02-28,8,2021,2021-02-28,AKMU,1,8,-14
67,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,73,29,1494,2021-03-01,9,2021,2021-03-01,AKMU,1,8,-10
70,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,67,30,1521,2021-03-02,9,2021,2021-03-02,AKMU,1,8,-6
81,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,70,31,1433,2021-03-03,9,2021,2021-03-03,AKMU,1,8,3
69,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,81,32,1500,2021-03-04,9,2021,2021-03-04,AKMU,1,8,11
83,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,69,33,1440,2021-03-05,9,2021,2021-03-05,AKMU,1,8,-12
90,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,83,34,1341,2021-03-06,9,2021,2021-03-06,AKMU,1,8,14
77,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,90,35,1426,2021-03-07,9,2021,2021-03-07,AKMU,1,8,7
82,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,77,36,1399,2021-03-08,10,2021,2021-03-08,AKMU,1,8,-13
91,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,82,37,1356,2021-03-09,10,2021,2021-03-09,AKMU,1,8,5
70,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,91,38,1525,2021-03-10,10,2021,2021-03-10,AKMU,1,8,9
75,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,70,39,1554,2021-03-11,10,2021,2021-03-11,AKMU,1,8,-21
82,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,75,40,1528,2021-03-12,10,2021,2021-03-12,AKMU,1,8,5
71,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,82,41,1578,2021-03-13,10,2021,2021-03-13,AKMU,1,8,7
68,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,71,42,1648,2021-03-14,10,2021,2021-03-14,AKMU,1,8,-11
70,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,68,43,1662,2021-03-15,11,2021,2021-03-15,AKMU,1,8,-3
75,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,70,44,1611,2021-03-16,11,2021,2021-03-16,AKMU,1,8,2
66,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,75,45,1712,2021-03-17,11,2021,2021-03-17,AKMU,1,8,5
69,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,66,46,1696,2021-03-18,11,2021,2021-03-18,AKMU,1,8,-9
90,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,69,47,1594,2021-03-19,11,2021,2021-03-19,AKMU,1,8,3
70,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,90,48,1673,2021-03-20,11,2021,2021-03-20,AKMU,1,8,21
75,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,70,49,1725,2021-03-21,11,2021,2021-03-21,AKMU,1,8,-20
77,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,75,50,1729,2021-03-22,12,2021,2021-03-22,AKMU,1,8,5
75,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,77,51,1786,2021-03-23,12,2021,2021-03-23,AKMU,1,8,2
69,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,75,52,1975,2021-03-24,12,2021,2021-03-24,AKMU,1,8,-2
84,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,69,53,1812,2021-03-25,12,2021,2021-03-25,AKMU,1,8,-6
79,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,84,54,1890,2021-03-26,12,2021,2021-03-26,AKMU,1,8,15
65,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,79,55,1933,2021-03-27,12,2021,2021-03-27,AKMU,1,8,-5
63,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,65,56,1945,2021-03-28,12,2021,2021-03-28,AKMU,1,8,-14
75,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,63,57,1926,2021-03-29,13,2021,2021-03-29,AKMU,1,8,-2
87,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,75,58,1845,2021-03-30,13,2021,2021-03-30,AKMU,1,8,12
95,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,87,59,1785,2021-03-31,13,2021,2021-03-31,AKMU,1,8,12
156,spotify:track:6R1PVAFsQ8a37ibQQ7kvGj,ASH ISLAND,A STAR IS BORN,"Genie Music Corporation, Stone Music Entertainment",156,-1,1,1072,2021-03-05,9,2021,2021-03-05,ASH ISLAND,1,0,0
80,spotify:track:6R1PVAFsQ8a37ibQQ7kvGj,ASH ISLAND,A STAR IS BORN,"Genie Music Corporation, Stone Music Entertainment",80,156,2,1392,2021-03-06,9,2021,2021-03-06,ASH ISLAND,1,0,157
148,spotify:track:6R1PVAFsQ8a37ibQQ7kvGj,ASH ISLAND,A STAR IS BORN,"Genie Music Corporation, Stone Music Entertainment",80,80,3,1069,2021-03-07,9,2021,2021-03-07,ASH ISLAND,1,0,-76
163,spotify:track:6R1PVAFsQ8a37ibQQ7kvGj,ASH ISLAND,A STAR IS BORN,"Genie Music Corporation, Stone Music Entertainment",80,148,4,1026,2021-03-08,10,2021,2021-03-08,ASH ISLAND,1,0,68
77,spotify:track:3J6NzKxov6PDE1LC99gXV8,"ASH ISLAND, Skinny Brown",Beautiful (Feat. Skinny Brown),"Genie Music Corporation, Stone Music Entertainment",77,-1,1,1428,2021-03-06,9,2021,2021-03-06,ASH ISLAND,1,0,0
86,spotify:track:3J6NzKxov6PDE1LC99gXV8,"ASH ISLAND, Skinny Brown",Beautiful (Feat. Skinny Brown),"Genie Music Corporation, Stone Music Entertainment",77,77,2,1317,2021-03-07,9,2021,2021-03-07,ASH ISLAND,1,0,78
123,spotify:track:3J6NzKxov6PDE1LC99gXV8,"ASH ISLAND, Skinny Brown",Beautiful (Feat. Skinny Brown),"Genie Music Corporation, Stone Music Entertainment",77,86,3,1190,2021-03-08,10,2021,2021-03-08,ASH ISLAND,1,0,9
153,spotify:track:3J6NzKxov6PDE1LC99gXV8,"ASH ISLAND, Skinny Brown",Beautiful (Feat. Skinny Brown),"Genie Music Corporation, Stone Music Entertainment",77,123,4,1062,2021-03-09,10,2021,2021-03-09,ASH ISLAND,1,0,37
169,spotify:track:3J6NzKxov6PDE1LC99gXV8,"ASH ISLAND, Skinny Brown",Beautiful (Feat. Skinny Brown),"Genie Music Corporation, Stone Music Entertainment",77,153,5,1029,2021-03-10,10,2021,2021-03-10,ASH ISLAND,1,0,30
117,spotify:track:5lE0fWZIeZ4qAzooznV8Lm,"ASH ISLAND, SUPERBEE, Jay Park, The Quiett","Checks (Feat. SUPERBEE, Jay Park & The Quiett)","Genie Music Corporation, Stone Music Entertainment",117,-1,1,1214,2021-03-06,9,2021,2021-03-06,ASH ISLAND,1,0,0
135,spotify:track:229uD45kdjC0omHOE4vmzF,"ASH ISLAND, Loopy",Error (Feat. Loopy),"Genie Music Corporation, Stone Music Entertainment",135,-1,1,1151,2021-03-05,9,2021,2021-03-05,ASH ISLAND,1,2,0
86,spotify:track:7IRknQOMvsycACYS1fVGex,"ASH ISLAND, Loopy",Error (Feat. Loopy),"Genie Music Corporation, Stone Music Entertainment",86,135,2,1358,2021-03-06,9,2021,2021-03-06,ASH ISLAND,1,2,136
109,spotify:track:7IRknQOMvsycACYS1fVGex,"ASH ISLAND, Loopy",Error (Feat. Loopy),"Genie Music Corporation, Stone Music Entertainment",86,86,3,1233,2021-03-07,9,2021,2021-03-07,ASH ISLAND,1,2,-49
114,spotify:track:7IRknQOMvsycACYS1fVGex,"ASH ISLAND, Loopy",Error (Feat. Loopy),"Genie Music Corporation, Stone Music Entertainment",86,109,4,1239,2021-03-08,10,2021,2021-03-08,ASH ISLAND,1,2,23
125,spotify:track:7IRknQOMvsycACYS1fVGex,"ASH ISLAND, Loopy",Error (Feat. Loopy),"Genie Music Corporation, Stone Music Entertainment",86,114,5,1174,2021-03-09,10,2021,2021-03-09,ASH ISLAND,1,2,5
119,spotify:track:7IRknQOMvsycACYS1fVGex,"ASH ISLAND, Loopy",Error (Feat. Loopy),"Genie Music Corporation, Stone Music Entertainment",86,125,6,1213,2021-03-10,10,2021,2021-03-10,ASH ISLAND,1,2,11
133,spotify:track:7IRknQOMvsycACYS1fVGex,"ASH ISLAND, Loopy",Error (Feat. Loopy),"Genie Music Corporation, Stone Music Entertainment",86,119,7,1171,2021-03-11,10,2021,2021-03-11,ASH ISLAND,1,2,-6
166,spotify:track:7IRknQOMvsycACYS1fVGex,"ASH ISLAND, Loopy",Error (Feat. Loopy),"Genie Music Corporation, Stone Music Entertainment",86,133,8,1090,2021-03-12,10,2021,2021-03-12,ASH ISLAND,1,2,14
156,spotify:track:7IRknQOMvsycACYS1fVGex,"ASH ISLAND, Loopy",Error (Feat. Loopy),"Genie Music Corporation, Stone Music Entertainment",86,166,9,1117,2021-03-13,10,2021,2021-03-13,ASH ISLAND,1,2,33
159,spotify:track:7IRknQOMvsycACYS1fVGex,"ASH ISLAND, Loopy",Error (Feat. Loopy),"Genie Music Corporation, Stone Music Entertainment",86,156,10,1085,2021-03-14,10,2021,2021-03-14,ASH ISLAND,1,2,-10
167,spotify:track:7IRknQOMvsycACYS1fVGex,"ASH ISLAND, Loopy",Error (Feat. Loopy),"Genie Music Corporation, Stone Music Entertainment",86,-1,11,1106,2021-03-17,11,2021,2021-03-17,ASH ISLAND,1,2,-157
172,spotify:track:7IRknQOMvsycACYS1fVGex,"ASH ISLAND, Loopy",Error (Feat. Loopy),"Genie Music Corporation, Stone Music Entertainment",86,167,12,1079,2021-03-18,11,2021,2021-03-18,ASH ISLAND,1,2,168
172,spotify:track:7IRknQOMvsycACYS1fVGex,"ASH ISLAND, Loopy",Error (Feat. Loopy),"Genie Music Corporation, Stone Music Entertainment",86,172,13,1145,2021-03-19,11,2021,2021-03-19,ASH ISLAND,1,2,5
179,spotify:track:7IRknQOMvsycACYS1fVGex,"ASH ISLAND, Loopy",Error (Feat. Loopy),"Genie Music Corporation, Stone Music Entertainment",86,172,14,1072,2021-03-20,11,2021,2021-03-20,ASH ISLAND,1,2,0
